ny_date,ist_time,side,r
2013-09-25,2013-09-25 21:30:00+05:30,1,-1.0
2013-10-09,2013-10-09 18:30:00+05:30,-1,-1.0
2013-10-22,2013-10-22 14:30:00+05:30,-1,-1.0
2013-10-22,2013-10-22 18:30:00+05:30,1,3.0
2013-10-24,2013-10-24 21:30:00+05:30,1,-1.0
2013-10-25,2013-10-25 23:30:00+05:30,1,-1.0
2013-11-07,2013-11-07 18:30:00+05:30,1,-1.0
2013-11-11,2013-11-12 08:30:00+05:30,-1,-1.0
2013-11-12,2013-11-13 01:30:00+05:30,-1,-1.0
2013-11-18,2013-11-18 22:30:00+05:30,-1,3.0
2013-11-25,2013-11-25 12:30:00+05:30,-1,-1.0
2013-12-02,2013-12-02 18:30:00+05:30,-1,3.0
2013-12-02,2013-12-03 01:30:00+05:30,-1,-1.0
2013-12-26,2013-12-26 19:30:00+05:30,1,-1.0
2013-12-30,2013-12-31 02:30:00+05:30,-1,-1.0
2014-01-09,2014-01-10 08:30:00+05:30,1,-1.0
2014-01-12,2014-01-13 07:30:00+05:30,1,-1.0
2014-01-14,2014-01-15 07:30:00+05:30,-1,-1.0
2014-01-17,2014-01-17 19:30:00+05:30,1,-1.0
2014-01-22,2014-01-23 06:30:00+05:30,-1,-1.0
2014-02-10,2014-02-11 06:30:00+05:30,1,3.0
2014-02-13,2014-02-14 04:30:00+05:30,1,3.0
2014-03-06,2014-03-06 20:30:00+05:30,1,-1.0
2014-03-27,2014-03-27 13:30:00+05:30,-1,3.0
2014-04-04,2014-04-04 18:30:00+05:30,1,3.0
2014-04-09,2014-04-10 07:30:00+05:30,1,-1.0
2014-04-24,2014-04-24 17:30:00+05:30,-1,-1.0
2014-04-29,2014-04-29 13:30:00+05:30,-1,-1.0
2014-05-07,2014-05-07 18:30:00+05:30,-1,3.0
2014-05-07,2014-05-07 22:30:00+05:30,-1,-1.0
2014-05-11,2014-05-12 04:30:00+05:30,-1,-1.0
2014-05-22,2014-05-22 18:30:00+05:30,1,-1.0
2014-05-27,2014-05-27 12:30:00+05:30,-1,3.0
2014-05-27,2014-05-27 18:30:00+05:30,-1,3.0
2014-05-28,2014-05-28 20:30:00+05:30,-1,3.0
2014-06-05,2014-06-05 18:30:00+05:30,1,-1.0
2014-06-10,2014-06-10 18:30:00+05:30,1,3.0
2014-06-12,2014-06-12 20:30:00+05:30,1,3.0
2014-07-08,2014-07-08 19:30:00+05:30,1,-1.0
2014-07-29,2014-07-29 13:30:00+05:30,1,-1.0
2014-08-06,2014-08-06 18:30:00+05:30,1,3.0
2014-08-20,2014-08-20 13:30:00+05:30,-1,-1.0
2014-08-20,2014-08-21 00:30:00+05:30,-1,3.0
2014-08-21,2014-08-21 12:30:00+05:30,-1,-1.0
2014-08-26,2014-08-26 12:30:00+05:30,1,-1.0
2014-09-01,2014-09-02 08:30:00+05:30,-1,3.0
2014-09-02,2014-09-02 16:30:00+05:30,-1,-1.0
2014-10-15,2014-10-15 13:30:00+05:30,-1,-1.0
2014-10-20,2014-10-20 17:30:00+05:30,1,-1.0
2014-10-23,2014-10-23 17:30:00+05:30,-1,2.449483790623787
2014-10-29,2014-10-29 23:30:00+05:30,-1,3.0
2014-12-22,2014-12-22 21:30:00+05:30,-1,3.0
2014-12-22,2014-12-23 02:30:00+05:30,-1,-1.0
2014-12-26,2014-12-26 16:30:00+05:30,1,-1.0
2015-01-11,2015-01-12 04:30:00+05:30,1,3.0
2015-02-11,2015-02-11 20:30:00+05:30,-1,-1.0
2015-02-17,2015-02-17 14:30:00+05:30,-1,3.0
2015-02-17,2015-02-17 21:30:00+05:30,-1,-1.0
2015-02-26,2015-02-26 14:30:00+05:30,1,-1.0
2015-03-01,2015-03-02 07:30:00+05:30,1,-1.0
2015-03-06,2015-03-06 14:30:00+05:30,-1,3.0
2015-03-06,2015-03-06 20:30:00+05:30,-1,3.0
2015-03-10,2015-03-10 12:30:00+05:30,-1,-1.0
2015-03-11,2015-03-11 19:30:00+05:30,-1,-1.0
2015-03-17,2015-03-17 17:30:00+05:30,-1,-1.0
2015-03-25,2015-03-25 17:30:00+05:30,1,3.0
2015-03-26,2015-03-26 13:30:00+05:30,1,-1.0
2015-04-01,2015-04-01 18:30:00+05:30,1,3.0
2015-04-08,2015-04-08 17:30:00+05:30,-1,3.0
2015-04-22,2015-04-22 20:30:00+05:30,-1,-1.0
2015-05-22,2015-05-22 13:30:00+05:30,1,-1.0
2015-05-26,2015-05-26 12:30:00+05:30,-1,3.0
2015-05-28,2015-05-28 19:30:00+05:30,-1,-1.0
