ny_date,ist_time,side,r
2025-12-24,2025-12-24 19:30:00+05:30,1,3.0
2026-01-05,2026-01-05 19:30:00+05:30,1,3.0
2026-01-07,2026-01-07 19:00:00+05:30,1,-1.0
2026-01-07,2026-01-07 19:30:00+05:30,-1,3.0
2026-01-09,2026-01-09 18:00:00+05:30,1,-1.0
2026-01-14,2026-01-14 15:30:00+05:30,-1,-1.0
2026-01-16,2026-01-16 16:30:00+05:30,-1,-1.0
2026-01-21,2026-01-21 16:30:00+05:30,-1,-1.0
2026-01-23,2026-01-23 14:30:00+05:30,-1,3.0
2026-02-03,2026-02-03 19:00:00+05:30,-1,-1.0
2026-02-04,2026-02-04 16:30:00+05:30,1,-1.0
2026-02-10,2026-02-10 17:30:00+05:30,-1,-1.0
2026-02-11,2026-02-11 18:30:00+05:30,1,-1.0
2026-02-18,2026-02-18 13:00:00+05:30,1,-1.0
2026-02-24,2026-02-24 16:00:00+05:30,1,-1.0
2026-02-24,2026-02-24 19:30:00+05:30,1,3.0
2026-02-27,2026-02-27 16:30:00+05:30,-1,3.0
2026-03-06,2026-03-06 14:30:00+05:30,-1,3.0
2026-03-11,2026-03-11 14:30:00+05:30,-1,3.0
2026-03-16,2026-03-16 17:30:00+05:30,1,-1.0
2026-03-20,2026-03-20 15:30:00+05:30,-1,-1.0
2026-04-14,2026-04-14 16:30:00+05:30,-1,-1.0
2026-04-15,2026-04-15 15:00:00+05:30,-1,-1.0
2026-04-16,2026-04-16 18:30:00+05:30,1,-1.0
2026-04-21,2026-04-21 15:30:00+05:30,1,-1.0
2026-04-22,2026-04-22 18:00:00+05:30,1,-1.0
2026-04-24,2026-04-24 14:30:00+05:30,-1,-1.0
2026-04-27,2026-04-27 19:30:00+05:30,1,-1.0
2026-04-28,2026-04-28 14:00:00+05:30,1,-1.0
2026-05-01,2026-05-01 16:30:00+05:30,1,-1.0
2026-05-11,2026-05-11 19:30:00+05:30,1,-1.0
2026-05-13,2026-05-13 14:30:00+05:30,-1,-1.0
2026-05-19,2026-05-19 19:00:00+05:30,-1,-1.0
2026-05-22,2026-05-22 18:00:00+05:30,1,3.0
2026-05-29,2026-05-29 15:00:00+05:30,1,-1.0
2026-06-05,2026-06-05 15:00:00+05:30,1,-1.0
2026-06-10,2026-06-10 14:00:00+05:30,-1,3.0
2026-06-12,2026-06-12 14:00:00+05:30,1,-1.0
2026-06-15,2026-06-15 18:30:00+05:30,1,2.3162611882977546
2026-06-24,2026-06-24 17:30:00+05:30,1,-1.0
2026-06-25,2026-06-25 16:00:00+05:30,1,3.0
2026-06-26,2026-06-26 19:00:00+05:30,-1,-1.0
