key_type,asset,tf,family,surprise,slot,direction,intensity,pretrend,n,fwd_15m_med,fwd_1h_med,fwd_4h_med,fwd_24h_med,cont_15m,cont_1h,cont_4h,cont_24h,adverse_med,adverse_worst
event,USDCAD,H1,OTHER,big_down,other,dn,ALL,ALL,7,0.0387,0.0387,0.2072,-1.1871,0.5714,0.5714,0.7143,0.2857,-2.2197,-13.3077
event,USDCAD,H1,OTHER,big_down,other,up,ALL,ALL,5,1.1423,1.1423,0.865,0.5551,1.0,1.0,1.0,0.6,-1.1348,-6.4409
event,USDCAD,H1,PCE_MM,big_down,0830_data,dn,ALL,ALL,11,0.2623,0.2623,0.2782,-1.6564,0.6364,0.6364,0.5455,0.3636,-2.8949,-12.7695
event,USDCAD,H1,PCE_MM,big_down,0830_data,dn,ALL,bear,8,0.3233,0.3233,-1.4768,-1.7194,0.625,0.625,0.375,0.375,-3.1088,-12.7695
event,USDCAD,H1,PCE_MM,big_up,0830_data,dn,ALL,ALL,5,-0.0797,-0.0797,0.2104,0.6852,0.4,0.4,0.6,0.6,-3.6389,-8.9565
event,USDCAD,H1,PMI_FLASH,up,other,up,ALL,ALL,18,0.0366,0.0366,0.2867,0.72,0.5,0.5,0.6111,0.5556,-1.3205,-7.4421
event,USDCAD,H1,PMI_FLASH,down,other,dn,ALL,ALL,11,0.8135,0.8135,0.3852,-1.4612,0.6364,0.6364,0.6364,0.3636,-3.1155,-5.4826
event,USDCAD,H1,PMI_FLASH,big_down,other,dn,ALL,ALL,10,0.2709,0.2709,-0.0066,0.9144,0.6,0.6,0.5,0.6,-2.0461,-5.5801
event,USDCAD,H1,PMI_FLASH,big_up,other,up,ALL,ALL,10,-0.3956,-0.3956,0.248,1.5551,0.3,0.3,0.5,0.7,-1.4934,-7.4421
event,USDCAD,H1,PMI_FLASH,up,other,up,ALL,bear,9,-0.0687,-0.0687,0.0458,-2.8047,0.3333,0.3333,0.6667,0.3333,-3.7125,-7.4421
event,USDCAD,H1,PMI_FLASH,up,other,up,ALL,bull,9,0.2832,0.2832,0.5276,2.0466,0.6667,0.6667,0.5556,0.7778,-0.7262,-5.1864
event,USDCAD,H1,PMI_FLASH,big_up,other,dn,ALL,ALL,7,1.0381,1.0381,1.5537,1.5433,0.5714,0.5714,0.8571,0.7143,-1.0074,-3.8497
event,USDCAD,H1,PMI_FLASH,up,other,dn,ALL,ALL,7,-1.0505,-1.0505,-1.9499,-2.549,0.2857,0.2857,0.2857,0.4286,-3.1155,-7.2336
event,USDCAD,H1,PMI_FLASH,down,other,up,ALL,ALL,6,-0.5365,-0.5365,-0.1246,-0.6744,0.1667,0.1667,0.5,0.5,-2.4321,-4.021
event,USDCAD,H1,PMI_FLASH,big_down,other,dn,ALL,bear,6,0.1002,0.1002,-0.2354,1.2107,0.5,0.5,0.5,0.5,-2.9221,-5.5801
event,USDCAD,H1,PMI_FLASH,big_up,other,up,ALL,bull,6,-0.5754,-0.5754,0.1839,1.8561,0.3333,0.3333,0.5,0.8333,-1.4477,-2.115
event,USDCAD,H1,PMI_FLASH,down,other,dn,ALL,bull,6,1.078,1.078,1.8287,-0.9417,0.6667,0.6667,0.6667,0.3333,-2.3417,-5.0301
event,USDCAD,H1,PMI_FLASH,big_up,other,dn,ALL,bull,5,-0.1967,-0.1967,1.6358,1.5433,0.4,0.4,0.8,0.6,-1.2877,-3.8497
event,USDCAD,H1,PMI_FLASH,down,other,dn,ALL,bear,5,0.5649,0.5649,0.3825,-3.0136,0.6,0.6,0.6,0.4,-4.1189,-5.4826
event,USDCAD,H1,PPI_MM,up,0830_data,up,ALL,ALL,43,0.0298,0.0298,-0.5613,1.1372,0.5349,0.5349,0.4419,0.6047,-2.0238,-9.6141
event,USDCAD,H1,PPI_MM,down,0830_data,dn,ALL,ALL,41,-0.1438,-0.1438,0.9847,-0.4464,0.4634,0.4634,0.6098,0.4634,-2.8218,-6.8822
event,USDCAD,H1,PPI_MM,down,0830_data,up,ALL,ALL,26,0.1401,0.1401,-0.8181,0.6882,0.5385,0.5385,0.4231,0.5385,-2.5598,-6.1565
event,USDCAD,H1,PPI_MM,down,0830_data,dn,ALL,bull,25,0.2478,0.2478,1.4018,-0.7577,0.56,0.56,0.68,0.44,-2.5665,-6.8822
event,USDCAD,H1,PPI_MM,up,0830_data,up,ALL,bear,22,-0.0129,-0.0129,-0.9164,1.3294,0.5,0.5,0.4091,0.6818,-2.0238,-8.1698
event,USDCAD,H1,PPI_MM,up,0830_data,up,ALL,bull,21,0.0988,0.0988,-0.0269,1.0413,0.5714,0.5714,0.4762,0.5238,-2.0195,-9.6141
event,USDCAD,H1,PPI_MM,up,0830_data,dn,ALL,ALL,19,0.134,0.134,0.3577,0.567,0.5263,0.5263,0.5263,0.5263,-1.9065,-5.3994
event,USDCAD,H1,PPI_MM,big_down,0830_data,dn,ALL,ALL,16,-0.0783,-0.0783,-0.8348,-0.5498,0.5,0.5,0.25,0.375,-2.3881,-11.8346
event,USDCAD,H1,PPI_MM,big_up,0830_data,up,ALL,ALL,16,0.6513,0.6513,0.5119,-0.2189,0.625,0.625,0.5,0.4375,-2.0208,-13.9716
event,USDCAD,H1,PPI_MM,down,0830_data,dn,ALL,bear,16,-0.2254,-0.2254,0.1133,0.0333,0.3125,0.3125,0.5,0.5,-2.8218,-6.6356
event,USDCAD,H1,PPI_MM,down,0830_data,up,ALL,bear,14,-0.141,-0.141,-1.2986,-0.2931,0.4286,0.4286,0.4286,0.5,-2.4839,-6.1565
event,USDCAD,H1,PPI_MM,down,0830_data,up,ALL,bull,12,0.2045,0.2045,-0.3056,1.0253,0.6667,0.6667,0.4167,0.5833,-2.5598,-5.5372
event,USDCAD,H1,PPI_MM,up,0830_data,dn,ALL,bear,12,0.2027,0.2027,-1.1749,0.6582,0.5833,0.5833,0.3333,0.5,-2.1263,-5.3994
event,USDCAD,H1,PPI_MM,big_down,0830_data,up,ALL,ALL,8,0.2609,0.2609,0.3696,0.8016,0.625,0.625,0.75,0.875,-1.7628,-2.7636
event,USDCAD,H1,PPI_MM,big_down,0830_data,dn,ALL,bear,8,0.2256,0.2256,-1.3446,-1.1625,0.625,0.625,0.375,0.25,-2.1867,-11.8346
event,USDCAD,H1,PPI_MM,big_down,0830_data,dn,ALL,bull,8,-0.735,-0.735,-0.3251,0.1482,0.375,0.375,0.125,0.5,-2.7365,-3.8122
event,USDCAD,H1,PPI_MM,big_up,0830_data,up,ALL,bear,8,-0.8124,-0.8124,-2.0313,-1.0082,0.25,0.25,0.125,0.375,-3.0136,-13.9716
event,USDCAD,H1,PPI_MM,big_up,0830_data,up,ALL,bull,8,1.4397,1.4397,1.4296,0.3922,1.0,1.0,0.875,0.5,-0.7727,-3.3078
event,USDCAD,H1,PPI_MM,up,0830_data,dn,ALL,bull,7,-0.0913,-0.0913,0.743,0.567,0.4286,0.4286,0.8571,0.5714,-1.9065,-4.1792
event,USDCAD,H1,PPI_MM,big_down,0830_data,up,ALL,bear,6,0.205,0.205,0.1235,1.3378,0.5,0.5,0.6667,0.8333,-1.7848,-2.7636
event,USDCAD,H1,RETAIL,down,0830_data,up,ALL,ALL,90,-0.057,-0.057,0.7113,0.4814,0.4667,0.4667,0.6444,0.5778,-1.7463,-7.8685
event,USDCAD,H1,RETAIL,up,0830_data,dn,ALL,ALL,62,-0.2395,-0.2395,-0.5674,-1.5389,0.3871,0.3871,0.4032,0.3387,-2.9649,-12.0516
event,USDCAD,H1,RETAIL,down,0830_data,dn,ALL,ALL,59,0.2727,0.2727,-0.0159,0.0883,0.6441,0.6441,0.4746,0.5424,-2.3508,-11.8346
event,USDCAD,H1,RETAIL,up,0830_data,up,ALL,ALL,57,-0.4267,-0.4267,-0.6085,-0.0537,0.3509,0.3509,0.4211,0.4737,-2.5918,-7.8113
event,USDCAD,H1,RETAIL,down,0830_data,up,ALL,bull,47,-0.1183,-0.1183,0.7353,1.0167,0.4468,0.4468,0.617,0.617,-2.1571,-7.8685
event,USDCAD,H1,RETAIL,down,0830_data,up,ALL,bear,43,-0.0307,-0.0307,0.2547,0.2056,0.4884,0.4884,0.6744,0.5349,-1.5528,-7.3384
event,USDCAD,H1,RETAIL,down,0830_data,dn,ALL,bear,35,0.2031,0.2031,-0.0159,0.4278,0.6,0.6,0.4571,0.5714,-1.8364,-11.8346
event,USDCAD,H1,RETAIL,up,0830_data,dn,ALL,bull,33,-0.1961,-0.1961,-0.8875,-2.2282,0.3636,0.3636,0.3939,0.2424,-3.6064,-12.0516
event,USDCAD,H1,RETAIL,big_down,0830_data,up,ALL,ALL,32,0.0806,0.0806,-0.3569,-0.4136,0.5625,0.5625,0.4062,0.4375,-2.2942,-10.4597
event,USDCAD,H1,RETAIL,up,0830_data,up,ALL,bull,32,-0.4413,-0.4413,-0.6085,-1.5581,0.3125,0.3125,0.4062,0.4062,-2.6108,-7.8113
event,USDCAD,H1,RETAIL,up,0830_data,dn,ALL,bear,29,-0.2395,-0.2395,-0.5258,-0.9904,0.4138,0.4138,0.4138,0.4483,-2.5006,-7.337
event,USDCAD,H1,RETAIL,up,0830_data,up,ALL,bear,25,-0.2891,-0.2891,-0.1815,0.8333,0.4,0.4,0.44,0.56,-2.2594,-6.3602
event,USDCAD,H1,RETAIL,down,0830_data,dn,ALL,bull,24,0.6362,0.6362,-0.0101,-0.1113,0.7083,0.7083,0.5,0.5,-2.3508,-7.8894
event,USDCAD,H1,RETAIL,big_down,0830_data,dn,ALL,ALL,23,0.265,0.265,-0.8965,0.6737,0.6087,0.6087,0.3913,0.5217,-2.6895,-6.0593
event,USDCAD,H1,RETAIL,big_up,0830_data,up,ALL,ALL,22,0.3076,0.3076,0.2236,-0.6095,0.5455,0.5455,0.6818,0.4545,-1.9949,-7.8113
event,USDCAD,H1,RETAIL,big_down,0830_data,up,ALL,bear,18,0.0065,0.0065,-0.1262,-0.0418,0.5,0.5,0.5,0.5,-2.0881,-6.652
event,USDCAD,H1,RETAIL,big_down,0830_data,dn,ALL,bull,15,0.265,0.265,-1.1323,-0.311,0.5333,0.5333,0.3333,0.4667,-2.9283,-5.9128
event,USDCAD,H1,RETAIL,big_up,0830_data,dn,ALL,ALL,14,-0.1841,-0.1841,-1.8456,-1.3191,0.4286,0.4286,0.2143,0.1429,-3.7511,-10.264
event,USDCAD,H1,RETAIL,big_down,0830_data,up,ALL,bull,14,0.279,0.279,-0.9152,-2.3307,0.6429,0.6429,0.2857,0.3571,-2.5753,-10.4597
event,USDCAD,H1,RETAIL,big_up,0830_data,up,ALL,bear,11,0.558,0.558,0.578,1.114,0.5455,0.5455,0.7273,0.6364,-1.4907,-3.7479
event,USDCAD,H1,RETAIL,big_up,0830_data,up,ALL,bull,11,0.2343,0.2343,0.0381,-1.7387,0.5455,0.5455,0.6364,0.2727,-3.3795,-7.8113
event,USDCAD,H1,RETAIL,big_down,0830_data,dn,ALL,bear,8,0.5277,0.5277,-0.1747,1.4079,0.75,0.75,0.5,0.625,-2.0088,-6.0593
event,USDCAD,H1,RETAIL,big_up,0830_data,dn,ALL,bear,8,-0.4501,-0.4501,-2.0491,-2.3068,0.375,0.375,0.125,0.25,-4.1631,-10.264
event,USDCAD,H1,RETAIL,big_up,0830_data,dn,ALL,bull,6,0.0087,0.0087,-1.5585,-1.1588,0.5,0.5,0.3333,0.0,-3.1539,-5.3702
event,USDCAD,H1,TRADE,down,0830_data,up,ALL,ALL,24,-0.0602,-0.0602,0.248,-0.3125,0.4167,0.4167,0.5417,0.4167,-1.857,-9.4161
event,USDCAD,H1,TRADE,down,0830_data,dn,ALL,ALL,23,-0.2475,-0.2475,-0.3233,-1.1579,0.4783,0.4783,0.4348,0.3913,-2.9447,-20.4786
event,USDCAD,H1,TRADE,up,0830_data,dn,ALL,ALL,22,0.2614,0.2614,0.0174,-0.7608,0.5909,0.5909,0.5,0.3636,-2.6066,-6.8144
event,USDCAD,H1,TRADE,big_down,0830_data,up,ALL,ALL,21,0.114,0.114,-0.7273,-0.8348,0.5238,0.5238,0.4762,0.381,-2.5822,-11.5047
event,USDCAD,H1,TRADE,up,0830_data,up,ALL,ALL,19,-0.2556,-0.2556,-0.2029,-1.0555,0.4211,0.4211,0.4737,0.4211,-2.5858,-5.1614
event,USDCAD,H1,TRADE,down,0830_data,up,ALL,bull,14,-0.0602,-0.0602,0.3881,-0.0063,0.3571,0.3571,0.6429,0.4286,-2.1113,-9.4161
event,USDCAD,H1,TRADE,up,0830_data,dn,ALL,bull,14,0.3447,0.3447,0.3528,-0.5281,0.7143,0.7143,0.5714,0.3571,-2.7039,-5.8201
event,USDCAD,H1,TRADE,big_up,0830_data,dn,ALL,ALL,13,0.6831,0.6831,0.1182,-0.8234,0.6923,0.6923,0.5385,0.3846,-2.4669,-4.4451
event,USDCAD,H1,TRADE,big_up,0830_data,up,ALL,ALL,13,-0.4568,-0.4568,-0.2587,1.3709,0.2308,0.2308,0.3846,0.6154,-2.2268,-5.0218
event,USDCAD,H1,TRADE,big_down,0830_data,up,ALL,bull,13,0.114,0.114,-0.7273,-0.5349,0.5385,0.5385,0.4615,0.3846,-1.8539,-11.5047
event,USDCAD,H1,TRADE,down,0830_data,dn,ALL,bull,13,0.0772,0.0772,0.0356,0.3386,0.6154,0.6154,0.5385,0.5385,-1.629,-20.4786
event,USDCAD,H1,TRADE,big_down,0830_data,dn,ALL,ALL,11,0.482,0.482,0.1389,-0.1961,0.6364,0.6364,0.6364,0.4545,-1.6486,-3.9636
event,USDCAD,H1,TRADE,down,0830_data,up,ALL,bear,10,0.153,0.153,-0.6043,-0.7107,0.5,0.5,0.4,0.4,-1.6842,-7.5231
event,USDCAD,H1,TRADE,up,0830_data,up,ALL,bull,10,-0.8683,-0.8683,-1.8901,-1.5501,0.4,0.4,0.4,0.2,-3.155,-5.1614
event,USDCAD,H1,TRADE,down,0830_data,dn,ALL,bear,9,-0.7261,-0.7261,-1.2867,-1.6925,0.2222,0.2222,0.2222,0.2222,-3.2495,-9.4089
event,USDCAD,H1,TRADE,up,0830_data,up,ALL,bear,9,-0.0348,-0.0348,0.2581,2.7654,0.4444,0.4444,0.5556,0.6667,-1.7014,-4.1973
event,USDCAD,H1,TRADE,big_down,0830_data,up,ALL,bear,8,0.548,0.548,-0.5837,-2.8521,0.5,0.5,0.5,0.375,-4.6095,-7.5231
event,USDCAD,H1,TRADE,big_up,0830_data,up,ALL,bear,8,-0.3854,-0.3854,-0.2308,1.0633,0.25,0.25,0.375,0.625,-2.0486,-5.0218
event,USDCAD,H1,TRADE,up,0830_data,dn,ALL,bear,8,-0.4868,-0.4868,-0.1981,-0.8419,0.375,0.375,0.375,0.375,-2.4047,-6.8144
event,USDCAD,H1,TRADE,big_down,0830_data,dn,ALL,bear,7,0.7574,0.7574,0.1389,-0.9857,0.5714,0.5714,0.5714,0.2857,-2.9717,-3.9636
event,USDCAD,H1,TRADE,big_up,0830_data,dn,ALL,bear,7,0.6831,0.6831,-0.5148,-1.2134,0.8571,0.8571,0.4286,0.2857,-2.4669,-4.4451
event,USDCAD,H1,TRADE,big_up,0830_data,dn,ALL,bull,6,0.4983,0.4983,0.7623,1.9493,0.5,0.5,0.6667,0.5,-1.7574,-4.0841
event,USDCAD,H1,TRADE,big_up,0830_data,up,ALL,bull,5,-0.9465,-0.9465,-0.4194,3.6492,0.2,0.2,0.4,0.6,-2.2268,-4.7832
event,USDCAD,H1,UNRATE,down,0830_data,dn,ALL,ALL,52,-0.3188,-0.3188,-0.1781,-1.0795,0.4231,0.4231,0.4615,0.2885,-2.8402,-20.4786
event,USDCAD,H1,UNRATE,big_down,0830_data,dn,ALL,ALL,48,0.1995,0.1995,0.3701,0.2532,0.5417,0.5417,0.6042,0.5208,-2.3561,-5.6116
event,USDCAD,H1,UNRATE,up,0830_data,up,ALL,ALL,40,0.2194,0.2194,0.2631,-0.8825,0.575,0.575,0.55,0.4,-2.2385,-7.9275
event,USDCAD,H1,UNRATE,down,0830_data,up,ALL,ALL,37,-0.5056,-0.5056,-0.2015,0.1944,0.3243,0.3243,0.4865,0.5405,-2.1202,-6.3613
event,USDCAD,H1,UNRATE,up,0830_data,dn,ALL,ALL,31,-0.115,-0.115,-0.472,-0.3876,0.4516,0.4516,0.4194,0.3871,-2.7352,-6.189
event,USDCAD,H1,UNRATE,big_down,0830_data,dn,ALL,bear,29,0.2488,0.2488,0.7185,0.4358,0.5517,0.5517,0.6552,0.6207,-2.5867,-5.6116
event,USDCAD,H1,UNRATE,down,0830_data,dn,ALL,bull,29,-0.561,-0.561,-0.2164,-0.6897,0.3103,0.3103,0.4138,0.2759,-2.525,-20.4786
event,USDCAD,H1,UNRATE,down,0830_data,dn,ALL,bear,23,0.246,0.246,0.2498,-1.7268,0.5652,0.5652,0.5217,0.3043,-2.9278,-6.8281
event,USDCAD,H1,UNRATE,up,0830_data,up,ALL,bear,20,0.6366,0.6366,0.2809,0.4644,0.6,0.6,0.55,0.55,-1.5397,-7.9275
event,USDCAD,H1,UNRATE,up,0830_data,up,ALL,bull,20,0.1172,0.1172,0.2631,-1.1459,0.55,0.55,0.55,0.25,-2.3927,-5.8537
event,USDCAD,H1,UNRATE,big_down,0830_data,dn,ALL,bull,19,0.1503,0.1503,0.067,-1.1938,0.5263,0.5263,0.5263,0.3684,-2.3175,-4.9088
event,USDCAD,H1,UNRATE,down,0830_data,up,ALL,bear,19,-0.5972,-0.5972,0.5208,0.163,0.3158,0.3158,0.5263,0.5263,-1.9028,-6.3613
event,USDCAD,H1,UNRATE,down,0830_data,up,ALL,bull,17,-0.4944,-0.4944,-0.7339,0.1944,0.2941,0.2941,0.4118,0.5294,-2.3967,-4.2718
event,USDCAD,H1,UNRATE,big_down,0830_data,up,ALL,ALL,16,0.0391,0.0391,0.1355,-0.5559,0.5,0.5,0.5625,0.375,-2.3302,-7.8342
event,USDCAD,H1,UNRATE,up,0830_data,dn,ALL,bull,16,-0.1162,-0.1162,-0.6167,-0.4801,0.4375,0.4375,0.3125,0.4375,-2.758,-6.189
event,USDCAD,H1,UNRATE,up,0830_data,dn,ALL,bear,15,-0.115,-0.115,0.2498,-0.3876,0.4667,0.4667,0.5333,0.3333,-2.1333,-4.9668
event,USDCAD,H1,UNRATE,big_down,0830_data,up,ALL,bull,9,-0.0357,-0.0357,0.2454,-0.0876,0.4444,0.4444,0.6667,0.4444,-2.2268,-5.5761
event,USDCAD,H1,UNRATE,big_up,0830_data,up,ALL,ALL,8,-0.8844,-0.8844,-2.2436,-2.1995,0.25,0.25,0.125,0.25,-3.5335,-5.5452
event,USDCAD,H1,UNRATE,big_down,0830_data,up,ALL,bear,7,0.5353,0.5353,-0.7447,-1.0241,0.5714,0.5714,0.4286,0.2857,-2.3822,-7.8342
event,USDCAD,H1,UNRATE,big_up,0830_data,dn,ALL,ALL,6,-0.118,-0.118,-1.0948,-0.3324,0.5,0.5,0.3333,0.3333,-3.2261,-4.1192
event,USDCAD,H1,UNRATE,big_up,0830_data,up,ALL,bear,6,-1.5339,-1.5339,-1.8352,-1.6075,0.3333,0.3333,0.1667,0.3333,-3.3121,-5.5452
event,USDCAD,H1,UOM,big_down,1000_data,up,ALL,ALL,17,0.2005,0.2005,0.0541,-0.7349,0.5882,0.5882,0.5294,0.2353,-2.394,-4.7786
event,USDCAD,H1,UOM,down,other,up,ALL,ALL,17,0.0569,0.0569,0.3854,-0.8991,0.5882,0.5882,0.7059,0.2941,-2.178,-5.7555
event,USDCAD,H1,UOM,down,1000_data,dn,ALL,ALL,15,0.0968,0.0968,-0.0913,0.2906,0.5333,0.5333,0.4,0.6,-1.5446,-4.5256
event,USDCAD,H1,UOM,up,1000_data,up,ALL,ALL,15,-0.0122,-0.0122,0.5189,1.081,0.4667,0.4667,0.6,0.6,-1.8475,-4.4751
event,USDCAD,H1,UOM,up,other,dn,ALL,ALL,14,0.0064,0.0064,0.4801,0.7492,0.5,0.5,0.7143,0.5714,-1.5072,-5.9177
event,USDCAD,H1,UOM,big_down,1000_data,dn,ALL,ALL,12,-0.1125,-0.1125,-0.0412,-0.7125,0.4167,0.4167,0.5,0.3333,-1.5538,-11.8211
event,USDCAD,H1,UOM,big_up,1000_data,dn,ALL,ALL,12,-0.2295,-0.2295,0.1657,0.5973,0.4167,0.4167,0.5,0.6667,-1.4535,-5.6621
event,USDCAD,H1,UOM,down,other,up,ALL,bull,11,-0.1927,-0.1927,0.2157,-1.288,0.4545,0.4545,0.6364,0.1818,-3.5252,-5.7555
event,USDCAD,H1,UOM,big_down,1000_data,up,ALL,bull,10,0.3351,0.3351,0.112,-1.3425,0.7,0.7,0.6,0.2,-2.4513,-4.5384
event,USDCAD,H1,UOM,down,1000_data,dn,ALL,bear,10,0.043,0.043,-0.0836,-0.2664,0.5,0.5,0.4,0.5,-1.7188,-4.5256
event,USDCAD,H1,UOM,up,other,up,ALL,bull,9,-0.0336,-0.0336,0.5189,1.081,0.4444,0.4444,0.6667,0.5556,-1.8475,-4.4751
event,USDCAD,H1,UOM,big_down,other,dn,ALL,bear,8,-0.3132,-0.3132,-0.4219,-1.1071,0.25,0.25,0.375,0.25,-2.0554,-11.8211
event,USDCAD,H1,UOM,big_up,1000_data,dn,ALL,bear,8,-0.2295,-0.2295,-0.0524,0.4108,0.375,0.375,0.375,0.625,-1.7344,-5.6621
event,USDCAD,H1,UOM,up,other,dn,ALL,bull,8,0.6659,0.6659,1.0816,0.2235,0.75,0.75,0.875,0.5,-1.0961,-2.2849
event,USDCAD,H1,UOM,big_up,1000_data,up,ALL,ALL,7,0.0182,0.0182,0.046,0.3515,0.5714,0.5714,0.5714,0.5714,-1.5577,-2.8243
event,USDCAD,H1,UOM,big_down,1000_data,up,ALL,bear,7,-0.124,-0.124,-0.0424,-0.6891,0.4286,0.4286,0.4286,0.2857,-1.7368,-4.7786
event,USDCAD,H1,UOM,down,other,up,ALL,bear,6,0.2036,0.2036,0.5102,0.3553,0.8333,0.8333,0.8333,0.5,-0.8839,-2.6886
event,USDCAD,H1,UOM,up,other,dn,ALL,bear,6,-0.4626,-0.4626,-0.2131,0.7492,0.1667,0.1667,0.5,0.6667,-1.8145,-5.9177
event,USDCAD,H1,UOM,up,1000_data,up,ALL,bear,6,0.0826,0.0826,0.2916,1.4592,0.5,0.5,0.5,0.6667,-1.7139,-4.354
event,USDCAD,H1,UOM,down,1000_data,dn,ALL,bull,5,0.2394,0.2394,-0.5633,1.359,0.6,0.6,0.4,0.8,-1.0562,-2.6648
event,USDCHF,M15,ADP,up,other,up,ALL,ALL,27,-0.207,0.3398,-1.4012,-1.2469,0.3704,0.5926,0.3333,0.4444,-6.3676,-29.8466
event,USDCHF,M15,ADP,down,other,dn,ALL,ALL,26,-0.4275,-0.2934,1.2196,0.6162,0.4615,0.4231,0.6154,0.5385,-4.1722,-14.0999
event,USDCHF,M15,ADP,down,other,dn,ALL,bear,16,-0.4275,-0.2934,1.3191,1.5006,0.4375,0.375,0.6875,0.625,-3.8301,-12.1332
event,USDCHF,M15,ADP,big_up,other,up,ALL,ALL,15,-0.7767,0.254,-0.4854,1.7635,0.2,0.6,0.4667,0.8,-3.0645,-18.5273
event,USDCHF,M15,ADP,up,other,up,ALL,bear,15,-0.135,0.4673,-1.4012,-1.8234,0.4,0.5333,0.2667,0.4,-6.8733,-29.8466
event,USDCHF,M15,ADP,down,other,up,ALL,ALL,14,-0.075,0.228,-1.4528,0.7382,0.4286,0.5,0.1429,0.6429,-5.4181,-13.9723
event,USDCHF,M15,ADP,up,other,up,ALL,bull,12,-0.2282,0.2855,-1.3987,1.1963,0.3333,0.6667,0.4167,0.5,-5.9857,-10.1124
event,USDCHF,M15,ADP,up,other,dn,ALL,ALL,10,0.0778,0.3113,-1.9755,-2.9584,0.5,0.5,0.2,0.4,-7.0748,-11.2508
event,USDCHF,M15,ADP,big_up,other,up,ALL,bull,10,-0.831,-0.3377,-0.5625,3.3015,0.2,0.5,0.4,0.9,-2.8034,-7.767
event,USDCHF,M15,ADP,down,other,dn,ALL,bull,10,-0.2691,-0.9782,0.0851,-0.9957,0.5,0.5,0.5,0.4,-4.7911,-14.0999
event,USDCHF,M15,ADP,down,other,up,ALL,bear,9,-0.2309,-0.1214,-1.5284,0.9607,0.3333,0.4444,0.1111,0.7778,-5.5427,-11.2168
event,USDCHF,M15,ADP,big_up,other,dn,ALL,ALL,7,0.1129,-0.5525,1.0797,3.1118,0.5714,0.1429,0.5714,0.5714,-2.5959,-7.5967
event,USDCHF,M15,ADP,up,other,dn,ALL,bull,7,-0.0514,-0.6441,-2.3678,-2.2283,0.4286,0.4286,0.1429,0.4286,-6.8906,-10.7076
event,USDCHF,M15,ADP,big_down,other,dn,ALL,ALL,5,0.4717,1.883,-0.6723,-2.0534,0.6,0.6,0.4,0.2,-4.9819,-6.3025
event,USDCHF,M15,ADP,big_up,other,dn,ALL,bull,5,-0.09,-0.9174,1.0797,3.1118,0.4,0.0,0.6,0.6,-2.5959,-5.5022
event,USDCHF,M15,ADP,big_up,other,up,ALL,bear,5,-0.3518,0.8945,0.3522,0.4227,0.2,0.8,0.6,0.6,-3.5477,-18.5273
event,USDCHF,M15,ADP,down,other,up,ALL,bull,5,0.1198,0.5774,-1.3772,-0.1796,0.6,0.6,0.2,0.4,-5.2934,-13.9723
event,USDCHF,M15,AHE,up,0830_data,up,ALL,ALL,26,0.9076,0.5218,-0.4392,-0.7546,0.6154,0.5769,0.4231,0.4615,-7.1516,-16.6963
event,USDCHF,M15,AHE,down,0830_data,dn,ALL,ALL,22,-0.6658,-0.0527,0.3115,-1.861,0.2727,0.5,0.5455,0.4091,-5.4324,-12.3833
event,USDCHF,M15,AHE,down,0830_data,up,ALL,ALL,14,-0.6691,-2.1311,-1.9756,-2.6133,0.3571,0.1429,0.2857,0.1429,-6.6219,-14.8807
event,USDCHF,M15,AHE,up,0830_data,up,ALL,bear,13,1.4455,0.6104,-0.2713,-1.2056,0.6923,0.6154,0.3846,0.3846,-7.1306,-16.6963
event,USDCHF,M15,AHE,up,0830_data,up,ALL,bull,13,0.5898,0.4331,-0.6072,0.367,0.5385,0.5385,0.4615,0.5385,-7.1726,-13.2177
event,USDCHF,M15,AHE,down,0830_data,dn,ALL,bear,11,-0.8395,-0.2963,0.2343,-0.3951,0.1818,0.4545,0.5455,0.4545,-5.6378,-12.3833
event,USDCHF,M15,AHE,down,0830_data,dn,ALL,bull,11,-0.541,0.2592,0.3888,-2.8706,0.3636,0.5455,0.5455,0.3636,-5.2271,-11.5324
event,USDCHF,M15,AHE,up,0830_data,dn,ALL,ALL,10,-0.6255,0.9047,2.1141,-1.5693,0.4,0.5,0.6,0.4,-5.2998,-13.2055
event,USDCHF,M15,AHE,big_down,0830_data,up,ALL,ALL,9,0.6999,0.4759,-0.2892,-0.154,0.6667,0.5556,0.4444,0.4444,-2.8463,-12.1071
event,USDCHF,M15,AHE,down,0830_data,up,ALL,bull,9,-0.6944,-2.1817,-2.055,-2.4707,0.2222,0.1111,0.3333,0.0,-9.8355,-14.8807
event,USDCHF,M15,AHE,big_up,0830_data,up,ALL,ALL,7,0.6803,-1.1004,0.5541,1.178,0.5714,0.2857,0.5714,0.7143,-5.0892,-10.7043
event,USDCHF,M15,AHE,big_down,0830_data,up,ALL,bear,7,1.8721,0.5784,0.7279,4.9947,0.7143,0.7143,0.5714,0.5714,-2.6734,-12.1071
event,USDCHF,M15,AHE,big_down,0830_data,dn,ALL,ALL,5,0.2092,1.7382,3.9677,-0.7113,0.6,0.8,0.6,0.4,-3.5656,-11.381
event,USDCHF,M15,AHE,down,0830_data,up,ALL,bear,5,0.0351,-1.5971,-1.8961,-2.7559,0.6,0.2,0.2,0.4,-4.7051,-13.5903
