cell,tf,window,floor,sl_mode,body,t1,run,att_scheme,n,net,avg,wr,tr_n,tr_net,tr_avg,va_n,va_net,va_avg,maxdd,tr_avg_2x,va_avg_2x,pass
M5-nyam-f1-sl0-b0-T1m15k2-Rchand-A2sl,5,nyam,1.0,0,0.0,1,2,A2sl,3300,-472.60446645038814,-0.1432134746819358,0.26484848484848483,2111,-244.99502137341796,-0.11605638151275129,1189,-227.6094450769702,-0.19142930620434834,-473.2803160204082,,,False
M1-ldnny-f1-sl1-b0-T1m15k2-Rsess-A3e,1,ldnny,1.0,1,0.0,1,0,A3e,4918,-500.0235869639737,-0.10167214049694463,0.20841805612037415,3207,-372.2542603410684,-0.11607554111040487,1711,-127.76932662290531,-0.07467523472992713,-514.0276778771715,,,False
M5-nyam-f1-sl0-b0-T1rr3-Rsess-A3e,5,nyam,1.0,0,0.0,2,0,A3e,3845,-432.54631874592474,-0.11249579161142385,0.24863459037711313,2460,-285.5640791903598,-0.11608295902047146,1385,-146.98223955556495,-0.1061243606899386,-460.93332419810235,,,False
M1-all-f0-sl1-b0.25-T1m15k2-Rchand-A2sl,1,all,0.0,1,0.25,1,2,A2sl,4758,-659.6570543992391,-0.13864166759126503,0.16225304749894914,3170,-368.2548521431734,-0.11616872307355629,1588,-291.40220225606583,-0.1835026462569684,-691.5089431227565,,,False
M1-nyam-f0-sl1-b0-T1rr5-Rsess-A2sl,1,nyam,0.0,1,0.0,3,0,A2sl,3371,-270.8718520264638,-0.0803535603756938,0.18718481162859685,2207,-256.62930614225945,-0.11627970373459875,1164,-14.242545884204297,-0.012235864161687541,-392.06690462851736,,,False
M15-nyam-f0-sl0-b0.25-T1rr3-Rsess-A2sl,15,nyam,0.0,0,0.25,2,0,A2sl,2091,-217.41468538291565,-0.1039764157737521,0.29555236728837875,1379,-160.38857625019864,-0.1163078870559816,712,-57.02610913271704,-0.08009284990550146,-240.7200045960008,,,False
M15-all-f0-sl0-b0-T1rr3-Rsess-A2sl,15,all,0.0,0,0.0,2,0,A2sl,3600,-352.14079547945096,-0.09781688763318082,0.27361111111111114,2384,-277.47101286077486,-0.11638884767649953,1216,-74.66978261867608,-0.06140607123246388,-361.1554523285324,,,False
M1-ldnny-f1-sl1-b0-T1rr3-Rchand-A3e,1,ldnny,1.0,1,0.0,2,2,A3e,5138,-531.4506788152449,-0.10343532090604222,0.24367458154924096,3340,-388.77277649777017,-0.1163990348795719,1798,-142.67790231747483,-0.07935367203419068,-540.4737531276804,,,False
M15-nyam-f0-sl0-b0.25-T1rr3-Rchand-A2sl,15,nyam,0.0,0,0.25,2,2,A2sl,2119,-213.32254657500067,-0.1006713292000947,0.2958942897593204,1396,-162.5868702790371,-0.11646623945489763,723,-50.7356762959636,-0.07017382613549598,-236.52792882608995,,,False
M15-all-f1-sl0-b0.25-T1m15k2-Rsess-A3e,15,all,1.0,0,0.25,1,0,A3e,4104,-425.87569525901154,-0.10377088091106519,0.33771929824561403,2701,-314.6053798291712,-0.1164773712807002,1403,-111.27031542984034,-0.07930884920159682,-427.13256085443857,,,False
M5-ldnny-f0-sl0-b0.25-T1rr5-Rchand-A3e,5,ldnny,0.0,0,0.25,3,2,A3e,4477,-486.9273822544195,-0.10876197950735303,0.18360509269600178,2963,-345.9206078169406,-0.11674674580389491,1514,-141.0067744374789,-0.09313525392171658,-493.6051872969945,,,False
M15-nyam-f0-sl0-b0.25-T1rr3-Rchand-A3e,15,nyam,0.0,0,0.25,2,2,A3e,2354,-254.371858288577,-0.10805941303677867,0.29481733220050976,1558,-181.9341231681374,-0.11677414837492774,796,-72.43773512043954,-0.09100217979954717,-279.0072403691308,,,False
M15-nyam-f0-sl0-b0.25-T1rr3-Rsess-A3e,15,nyam,0.0,0,0.25,2,0,A3e,2326,-258.3652317668747,-0.11107705578971395,0.2944969905417025,1541,-180.2037917553514,-0.11693951444214887,785,-78.16144001152331,-0.09956871339047556,-283.33774328527613,,,False
M5-all-f0-sl0-b0-T1rr5-Rchand-A2sl,5,all,0.0,0,0.0,3,2,A2sl,4354,-453.4338391750235,-0.10414190151011105,0.19292604501607716,2881,-337.68328599955214,-0.11721044290161477,1473,-115.7505531754714,-0.07858150249522837,-481.0713513983633,,,False
M15-ldnny-f1-sl0-b0-T1rr5-Rchand-A3e,15,ldnny,1.0,0,0.0,3,2,A3e,3291,-384.2669596288362,-0.11676297770551085,0.22789425706472197,2172,-254.80942447871098,-0.11731557296441573,1119,-129.45753515012524,-0.11569037993755607,-387.9734075826214,,,False
M1-nyam-f0-sl1-b0-T1m15k2-Rchand-A2sl,1,nyam,0.0,1,0.0,1,2,A2sl,3689,-369.0923205979352,-0.10005213353156281,0.21577663323393872,2420,-284.48244436417156,-0.11755472907610395,1269,-84.60987623376364,-0.06667444935678773,-477.53908537111664,,,False
M1-ldnny-f0-sl1-b0.25-T1m15k2-Rsess-A2sl,1,ldnny,0.0,1,0.25,1,0,A2sl,3876,-450.79402598412673,-0.11630392827247851,0.19272445820433437,2586,-304.0453171095096,-0.1175735951699573,1290,-146.74870887461708,-0.11375868905009076,-450.48944494982544,,,False
M15-nyam-f0-sl0-b0-T1rr3-Rsess-A2sl,15,nyam,0.0,0,0.0,2,0,A2sl,2323,-204.25739157221938,-0.08792827876548402,0.2879896685320706,1528,-179.84122443525217,-0.11769713641050535,795,-24.416167136967204,-0.030712159920713463,-230.93235252655305,,,False
M15-ldnny-f1-sl0-b0-T1rr5-Rsess-A3e,15,ldnny,1.0,0,0.0,3,0,A3e,3255,-375.8354147946901,-0.11546402912279266,0.22642089093701998,2148,-253.53204486768936,-0.11803167824380324,1107,-122.30336992700072,-0.11048181565221384,-379.22909632216215,,,False
M15-ldnny-f0-sl1-b0-T1rr3-Rchand-A2sl,15,ldnny,0.0,1,0.0,2,2,A2sl,2662,-256.53690144840124,-0.09636998551780662,0.284748309541698,1772,-209.2112105497581,-0.11806501724026981,890,-47.32569089864316,-0.05317493359398108,-262.53749110866147,,,False
M5-ldnny-f1-sl0-b0.25-T1rr3-Rchand-A2sl,5,ldnny,1.0,0,0.25,2,2,A2sl,3501,-358.7532130892114,-0.10247164041394213,0.2453584690088546,2236,-263.99964490074353,-0.11806781972305166,1265,-94.7535681884678,-0.07490400647309707,-362.0198344933689,,,False
M1-all-f0-sl1-b0.25-T1rr5-Rsess-A3e,1,all,0.0,1,0.25,3,0,A3e,6027,-732.6582154197702,-0.12156267055247555,0.16558818649410983,3970,-468.94252289561496,-0.11812154229108689,2057,-263.71569252415514,-0.12820403136808708,-755.7291565229181,,,False
M5-all-f1-sl0-b0-T1m15k2-Rchand-A2sl,5,all,1.0,0,0.0,1,2,A2sl,4300,-526.5271083337218,-0.12244816472877251,0.24069767441860465,2804,-331.34653748645115,-0.11816923590814948,1496,-195.18057084727053,-0.13046829602090276,-537.2602493972532,,,False
M15-ldnny-f1-sl1-b0-T1rr3-Rchand-A2sl,15,ldnny,1.0,1,0.0,2,2,A2sl,2644,-255.2766573622013,-0.09654941655151335,0.28479576399394857,1754,-207.95096646355813,-0.11855813367363634,890,-47.32569089864316,-0.05317493359398108,-261.27724702246144,,,False
M5-nyam-f1-sl1-b0-T1rr3-Rsess-A2sl,5,nyam,1.0,1,0.0,2,0,A2sl,2894,-277.4454381163725,-0.0958691907796726,0.27159640635798205,1881,-223.64015580534686,-0.11889428804112008,1013,-53.805282311025636,-0.05311479004049915,-338.4340633724918,,,False
M5-ldnny-f1-sl0-b0-T1rr3-Rsess-A2sl,5,ldnny,1.0,0,0.0,2,0,A2sl,3441,-351.9855730273322,-0.10229165156272368,0.24266201685556524,2213,-263.8834698120582,-0.1192424174478347,1228,-88.10210321527394,-0.07174438372579311,-362.10357323977877,,,False
M15-nyam-f0-sl0-b0-T1rr3-Rchand-A2sl,15,nyam,0.0,0,0.0,2,2,A2sl,2364,-205.55396336867335,-0.08695176115426115,0.2876480541455161,1550,-184.91147345026246,-0.11929772480662094,814,-20.642489918410913,-0.025359324224092032,-230.33940887456885,,,False
M5-ldnny-f0-sl0-b0.25-T1rr5-Rsess-A2sl,5,ldnny,0.0,0,0.25,3,0,A2sl,3346,-327.03042331212737,-0.0977377236437918,0.18320382546323968,2215,-265.2957800754256,-0.1197723612078671,1131,-61.73464323670174,-0.05458412310937378,-342.6645976236756,,,False
M1-ldnny-f1-sl0-b0-T1rr5-Rchand-A3e,1,ldnny,1.0,0,0.0,3,2,A3e,4641,-529.2808369808213,-0.1140445673304937,0.16505063563887093,2806,-336.8647974207105,-0.12005160278713845,1835,-192.41603956011085,-0.10485887714447457,-547.4529475135495,,,False
M5-nyam-f1-sl0-b0-T1m15k2-Rsess-A3e,5,nyam,1.0,0,0.0,1,0,A3e,3865,-489.29954384325725,-0.12659755338764742,0.26752910737386804,2476,-297.45843964418464,-0.12013668806307942,1389,-191.84110419907262,-0.1381145458596635,-506.27903548626637,,,False
M5-ldnny-f1-sl1-b0-T1rr3-Rchand-A2sl,5,ldnny,1.0,1,0.0,2,2,A2sl,3502,-341.02424027682827,-0.09737985159246952,0.25985151342090235,2278,-274.32059765154185,-0.12042168465827122,1224,-66.70364262528643,-0.05449644005333859,-347.34103674198377,,,False
M5-ldnny-f0-sl1-b0-T1rr3-Rsess-A2sl,5,ldnny,0.0,1,0.0,2,0,A2sl,3422,-335.95981381425474,-0.09817645055939647,0.2565751022793688,2250,-271.30548115015245,-0.1205802138445122,1172,-64.65433266410238,-0.05516581285332968,-346.6255205709016,,,False
M5-nyam-f0-sl1-b0-T1m15k2-Rchand-A2sl,5,nyam,0.0,1,0.0,1,2,A2sl,3167,-399.8185962153524,-0.1262452150979957,0.2949163245974108,2079,-250.88292909434153,-0.12067480956918784,1088,-148.9356671210109,-0.13688939992739974,-417.4842581251977,,,False
M15-ldnny-f1-sl0-b0-T1rr5-Rsess-A2sl,15,ldnny,1.0,0,0.0,3,0,A2sl,2641,-259.4925972973539,-0.09825543252455657,0.22642938280954183,1744,-210.47128673398805,-0.12068307725572709,897,-49.02131056336587,-0.05465029048312806,-267.907838120391,,,False
M5-nyam-f0-sl1-b0-T1m15k2-Rsess-A2sl,5,nyam,0.0,1,0.0,1,0,A2sl,3050,-371.4640032931328,-0.12179147648955174,0.29540983606557375,2006,-242.18682120529806,-0.12073121695179365,1044,-129.27718208783475,-0.1238287184749375,-397.8079769858319,,,False
M1-nyam-f0-sl1-b0-T1rr5-Rchand-A2sl,1,nyam,0.0,1,0.0,3,2,A2sl,3487,-293.46438878189156,-0.08415956087808762,0.18812733008316604,2271,-274.30453112307947,-0.12078579089523535,1216,-19.1598576588121,-0.015756461890470478,-423.11002818829996,,,False
M15-all-f0-sl0-b0.25-T1rr5-Rsess-A3e,15,all,0.0,0,0.25,3,0,A3e,4143,-429.49128836682667,-0.1036667362700523,0.24450881004103306,2758,-333.3668937847416,-0.12087269535342335,1385,-96.12439458208506,-0.06940389500511557,-441.457289613632,,,False
M5-all-f1-sl0-b0-T1rr3-Rchand-A3e,5,all,1.0,0,0.0,2,2,A3e,5497,-606.6042003689885,-0.11035186472057276,0.2523194469710751,3549,-429.1729206823897,-0.1209278446555057,1948,-177.43127968659874,-0.09108381914096444,-618.8850578730284,,,False
M5-ldnny-f1-sl0-b0-T1m15k2-Rsess-A2sl,5,ldnny,1.0,0,0.0,1,0,A2sl,3494,-379.8783269683528,-0.10872304721475466,0.25128792215226103,2278,-275.84456773995043,-0.12109067942930221,1216,-104.03375922840239,-0.0855540783128309,-378.87832696835306,,,False
M5-nyam-f0-sl1-b0-T1rr3-Rchand-A2sl,5,nyam,0.0,1,0.0,2,2,A2sl,3033,-316.2778431953115,-0.10427888005120722,0.2696999670293439,1978,-239.6540325780068,-0.12115977380081233,1055,-76.62381061730476,-0.07262920437659219,-363.3402152405981,,,False
M15-ldnny-f1-sl0-b0-T1rr5-Rchand-A2sl,15,ldnny,1.0,0,0.0,3,2,A2sl,2676,-271.64380920654565,-0.10151113946432946,0.22832585949177878,1768,-214.59777625892804,-0.12137883272563803,908,-57.04603294761762,-0.0628260274753498,-279.34258949896014,,,False
M15-nyam-f1-sl0-b0.25-T1m15k2-Rchand-A3e,15,nyam,1.0,0,0.25,1,2,A3e,2359,-298.29740675274866,-0.1264507870931533,0.3577787197965239,1549,-188.26448729882338,-0.121539372045722,810,-110.03291945392533,-0.13584311043694486,-305.0325252090344,,,False
M5-all-f1-sl0-b0-T1rr3-Rchand-A2sl,5,all,1.0,0,0.0,2,2,A2sl,4420,-499.7687649784883,-0.11306985632997474,0.2509049773755656,2838,-344.9955052494415,-0.12156289825561717,1582,-154.77325972904677,-0.09783391891848721,-534.1276973541858,,,False
M1-ldnny-f1-sl1-b0-T1m15k2-Rchand-A2sl,1,ldnny,1.0,1,0.0,1,2,A2sl,4007,-502.092480985979,-0.12530383852906887,0.21761916645869728,2639,-320.8058167626488,-0.1215634015773584,1368,-181.28666422333026,-0.1325194913913233,-507.29089611188914,,,False
M5-nyam-f1-sl0-b0-T1m15k2-Rsess-A2sl,5,nyam,1.0,0,0.0,1,0,A2sl,3161,-470.37123373521257,-0.1488045661927278,0.2609933565327428,2030,-246.9806683682799,-0.12166535387599996,1131,-223.39056536693272,-0.19751597291505987,-476.5149790023014,,,False
M15-all-f0-sl0-b0-T1rr5-Rsess-A3e,15,all,0.0,0,0.0,3,0,A3e,4408,-470.57380899246084,-0.10675449387306281,0.2325317604355717,2926,-356.1436103646022,-0.12171688665912583,1482,-114.43019862785859,-0.07721335939801524,-479.6792740760263,,,False
M15-all-f0-sl0-b0-T1rr3-Rchand-A2sl,15,all,0.0,0,0.0,2,2,A2sl,3761,-395.57848873109316,-0.10517907171791895,0.2773198617388992,2488,-303.4852279700729,-0.12197959323555985,1273,-92.09326076102025,-0.07234348842185408,-403.60304808730575,,,False
M15-all-f0-sl0-b0-T1m15k2-Rchand-A2sl,15,all,0.0,0,0.0,1,2,A2sl,3927,-466.61348264093886,-0.11882186978378886,0.3147440794499618,2617,-319.299468744452,-0.1220097320383844,1310,-147.3140138964869,-0.11245344572250908,-470.48021571815025,,,False
M5-all-f0-sl0-b0.25-T1m15k2-Rsess-A2sl,5,all,0.0,0,0.25,1,0,A2sl,4218,-481.3401635086089,-0.11411573340649808,0.21740161213845424,2797,-341.91857897783734,-0.12224475472929472,1421,-139.42158453077158,-0.09811511930385051,-497.19114393103644,,,False
M1-ldnny-f0-sl1-b0-T1rr5-Rchand-A2sl,1,ldnny,0.0,1,0.0,3,2,A2sl,4019,-399.7287909303842,-0.09945976385428819,0.1759144065687982,2662,-326.0678974697316,-0.12248981873393372,1357,-73.66089346065259,-0.05428216172487295,-434.95675498411373,,,False
M5-all-f0-sl0-b0.25-T1m15k2-Rchand-A3e,5,all,0.0,0,0.25,1,2,A3e,5650,-652.770755226271,-0.11553464694270284,0.2263716814159292,3755,-461.6626868274138,-0.12294612165843243,1895,-191.1080683988573,-0.10084858490704872,-656.9936677484772,,,False
M5-ldnny-f1-sl1-b0-T1m15k2-Rchand-A2sl,5,ldnny,1.0,1,0.0,1,2,A2sl,3607,-422.0595719153198,-0.11701124810516213,0.28278347657332964,2378,-292.81569049115535,-0.1231352777506961,1229,-129.2438814241644,-0.10516182377881564,-426.2735043502428,,,False
M1-all-f0-sl1-b0.25-T1m15k2-Rsess-A3e,1,all,0.0,1,0.25,1,0,A3e,6040,-749.7769423431115,-0.12413525535481978,0.1586092715231788,3986,-491.0719360184744,-0.12319918113860372,2054,-258.7050063246371,-0.12595180444237444,-783.5890450561121,,,False
M1-all-f0-sl1-b0-T1rr5-Rsess-A2sl,1,all,0.0,1,0.0,3,0,A2sl,4629,-570.698312382112,-0.12328760258848823,0.16310218189673795,3046,-375.5100732150595,-0.1232797351329808,1583,-195.1882391670526,-0.12330274110363398,-621.6809238898526,,,False
M15-all-f1-sl0-b0-T1m15k2-Rchand-A3e,15,all,1.0,0,0.0,1,2,A3e,4539,-559.9188825189303,-0.12335732155076676,0.32231769112139236,2986,-368.1624423463138,-0.12329619636514193,1553,-191.75644017261652,-0.12347484879112461,-558.9188825189306,,,False
M5-ldnny-f0-sl1-b0-T1m15k2-Rsess-A3e,5,ldnny,0.0,1,0.0,1,0,A3e,4289,-520.8885965807995,-0.12144756273742119,0.2685940778736302,2850,-351.63245746749465,-0.12337980963771741,1439,-169.25613911330495,-0.117620666513763,-528.8960304772924,,,False
M15-nyam-f1-sl0-b0.25-T1m15k2-Rsess-A3e,15,nyam,1.0,0,0.25,1,0,A3e,2323,-302.9624296745153,-0.13041860941649389,0.3572965992251399,1525,-188.26339933299639,-0.12345140939868615,798,-114.69903034151892,-0.14373312072872046,-308.7155506004171,,,False
M5-nyam-f0-sl0-b0.25-T1m15k2-Rchand-A3e,5,nyam,0.0,0,0.25,1,2,A3e,3993,-529.7147623422425,-0.1326608470679295,0.2684698221888305,2607,-324.1988661855744,-0.12435706412948769,1386,-205.51589615666813,-0.1482798673569034,-539.7779275768651,,,False
M1-all-f0-sl1-b0.25-T1rr5-Rchand-A2sl,1,all,0.0,1,0.25,3,2,A2sl,4775,-706.072353468247,-0.14786855570015645,0.16607329842931937,3160,-394.15984929939617,-0.12473412952512537,1615,-311.9125041688509,-0.19313467750393243,-728.9013059192306,,,False
M5-ldnny-f0-sl1-b0-T1rr3-Rchand-A3e,5,ldnny,0.0,1,0.0,2,2,A3e,4423,-498.24306065686864,-0.11264821629140145,0.25457834049287814,2931,-365.7671498827927,-0.12479261340252225,1492,-132.47591077407594,-0.0887908249156005,-503.5598571220243,,,False
M1-ldnny-f1-sl1-b0.25-T1rr3-Rchand-A3e,1,ldnny,1.0,1,0.25,2,2,A3e,5063,-530.4867347427114,-0.10477715479808639,0.24432154848903812,3291,-410.8446954922664,-0.1248388621975893,1772,-119.64203925044502,-0.06751808084110893,-548.6769300900614,,,False
M5-ldnny-f0-sl0-b0.25-T1rr5-Rchand-A2sl,5,ldnny,0.0,0,0.25,3,2,A2sl,3458,-353.5343150746713,-0.10223664403547465,0.18392134181607867,2279,-284.5536747193865,-0.12485900601991509,1179,-68.9806403552848,-0.05850775263382935,-366.39535623019,,,False
M1-ldnny-f1-sl0-b0-T1m15k2-Rchand-A3e,1,ldnny,1.0,0,0.0,1,2,A3e,4633,-569.6057388384768,-0.12294533538495074,0.1813080077703432,2808,-350.7872237729716,-0.12492422499037449,1825,-218.81851506550518,-0.11990055620027681,-587.8187137158103,,,False
M5-all-f0-sl0-b0-T1rr5-Rchand-A3e,5,all,0.0,0,0.0,3,2,A3e,5741,-674.6372147815703,-0.1175121433167689,0.19090750740289147,3810,-476.5366027209634,-0.12507522381127648,1931,-198.10061206060686,-0.10258964891797352,-691.2070897940409,,,False
M5-nyam-f0-sl0-b0.25-T1m15k2-Rchand-A2sl,5,nyam,0.0,0,0.25,1,2,A2sl,3343,-478.072926120209,-0.14300715708052916,0.26413401136703557,2177,-273.2816694415282,-0.12553131347796426,1166,-204.79125667868075,-0.17563572613952036,-492.6431335390269,,,False
M15-all-f0-sl0-b0-T1rr5-Rchand-A3e,15,all,0.0,0,0.0,3,2,A3e,4546,-484.4657796259021,-0.10656968315571977,0.23625164980202376,3017,-378.8093006565349,-0.12555827002205333,1529,-105.65647896936707,-0.06910168670331397,-494.50493442173695,,,False
M15-all-f0-sl0-b0.25-T1rr3-Rsess-A3e,15,all,0.0,0,0.25,2,0,A3e,4178,-451.41886993098285,-0.1080466419174205,0.2800382958353279,2782,-349.6260089955755,-0.12567433824427587,1396,-101.79286093540736,-0.07291752216003393,-456.3973351650116,,,False
M15-all-f1-sl0-b0.25-T1m15k2-Rchand-A3e,15,all,1.0,0,0.25,1,2,A3e,4249,-492.1803220531795,-0.11583438975127783,0.3367851259119793,2794,-351.47322227446324,-0.12579571305456808,1455,-140.7070997787162,-0.09670591050083588,-491.18032205317894,,,False
M15-all-f0-sl0-b0.25-T1rr3-Rchand-A3e,15,all,0.0,0,0.25,2,2,A3e,4329,-469.55684120161936,-0.10846773878531286,0.28297528297528296,2877,-362.10623131155563,-0.12586243702174335,1452,-107.45060989006369,-0.07400179744494745,-477.17377377909946,,,False
M5-nyam-f1-sl0-b0-T1rr3-Rsess-A2sl,5,nyam,1.0,0,0.0,2,0,A2sl,3088,-387.2801234975972,-0.12541454776476593,0.24417098445595856,1969,-247.9572420011176,-0.12593054443936902,1119,-139.32288149647957,-0.12450659651159926,-392.9470121498446,,,False
M5-all-f0-sl0-b0.25-T1rr5-Rchand-A2sl,5,all,0.0,0,0.25,3,2,A2sl,4264,-408.77732171151007,-0.09586710171470686,0.1946529080675422,2822,-355.3916396915153,-0.1259360877716213,1442,-53.385682019994775,-0.03702197088765241,-433.39417399870825,,,False
M5-nyam-f0-sl0-b0.25-T1rr5-Rchand-A2sl,5,nyam,0.0,0,0.25,3,2,A2sl,3073,-382.15358157806065,-0.12435847106347564,0.19362186788154898,2000,-252.15349576186034,-0.12607674788093018,1073,-130.00008581620028,-0.12115571837483717,-434.92215200183705,,,False
M1-ldnny-f1-sl0-b0.25-T1rr3-Rchand-A3e,1,ldnny,1.0,0,0.25,2,2,A3e,4640,-600.1904427094639,-0.12935138851497066,0.23146551724137931,2809,-354.9293799635291,-0.12635435384960095,1831,-245.2610627459348,-0.13394924235168476,-619.6142902331275,,,False
M15-nyam-f0-sl0-b0.25-T1m15k2-Rchand-A2sl,15,nyam,0.0,0,0.25,1,2,A2sl,2205,-275.4779899846822,-0.1249333287912391,0.3600907029478458,1456,-185.20000386124775,-0.12719780484975807,749,-90.27798612343446,-0.12053135664009941,-277.6589444221995,,,False
M1-ldnny-f1-sl0-b0-T1rr3-Rchand-A3e,1,ldnny,1.0,0,0.0,2,2,A3e,4704,-622.4973609218492,-0.13233362264495094,0.2298044217687075,2851,-364.38094996276607,-0.12780811994484956,1853,-258.11641095908317,-0.13929649808908967,-628.1561786851414,,,False
M5-nyam-f0-sl0-b0.25-T1rr3-Rsess-A3e,5,nyam,0.0,0,0.25,2,0,A3e,3871,-478.0749967535752,-0.12350167831402098,0.24618961508654094,2527,-323.01680872905484,-0.12782620052594176,1344,-155.05818802452032,-0.11537067561348238,-497.87187352537086,,,False
M5-ldnny-f0-sl1-b0-T1m15k2-Rsess-A2sl,5,ldnny,0.0,1,0.0,1,0,A2sl,3507,-416.8431202940838,-0.11886031374225373,0.27231251782149984,2332,-298.84443742796645,-0.12814941570667515,1175,-117.99868286611732,-0.10042441094988708,-419.85679827761487,,,False
M5-nyam-f0-sl1-b0-T1rr3-Rsess-A2sl,5,nyam,0.0,1,0.0,2,0,A2sl,2938,-312.5847825154607,-0.10639373128504448,0.26718856364874066,1919,-246.30406154716877,-0.12835021445918124,1019,-66.28072096829186,-0.06504486846741105,-373.5734077715797,,,False
M15-all-f0-sl0-b0.25-T1rr5-Rchand-A3e,15,all,0.0,0,0.25,3,2,A3e,4261,-465.2454265842106,-0.10918691072147632,0.24689040131424547,2833,-364.70457272680744,-0.12873440618665988,1428,-100.54085385740309,-0.0704067604043439,-483.27719724136523,,,False
M15-nyam-f0-sl0-b0.25-T1m15k2-Rsess-A2sl,15,nyam,0.0,0,0.25,1,0,A2sl,2168,-280.29081477056616,-0.12928543116723532,0.35977859778597787,1431,-184.414247600919,-0.12887089280287842,737,-95.87656716964716,-0.13009032180413455,-280.0608375417561,,,False
M5-nyam-f0-sl1-b0-T1rr5-Rsess-A2sl,5,nyam,0.0,1,0.0,3,0,A2sl,2846,-323.8500283979125,-0.1137912959936446,0.22909346451159524,1869,-241.08120933387323,-0.12898941109356513,977,-82.7688190640393,-0.08471731736339745,-414.48958480531275,,,False
M15-ldnny-f0-sl0-b0-T1rr5-Rsess-A3e,15,ldnny,0.0,0,0.0,3,0,A3e,3327,-403.8539242518576,-0.12138681221877295,0.22212203186053503,2221,-287.3134409227951,-0.12936219762395096,1106,-116.5404833290625,-0.10537114225050859,-407.2476057793296,,,False
M5-all-f0-sl1-b0-T1rr3-Rchand-A2sl,5,all,0.0,1,0.0,2,2,A2sl,4482,-562.4062185217175,-0.12548108400752286,0.25613565372601516,2957,-382.58553091395925,-0.1293829999709027,1525,-179.82068760775817,-0.11791520498869389,-586.5036115415651,,,False
M5-nyam-f0-sl0-b0.25-T1rr3-Rchand-A3e,5,nyam,0.0,0,0.25,2,2,A3e,3993,-476.67548231496505,-0.11937778169671051,0.2466816929626847,2599,-336.3956187448596,-0.12943271209883014,1394,-140.27986357010542,-0.10063117903163947,-498.5128585126976,,,False
M15-all-f0-sl0-b0.25-T1m15k2-Rsess-A3e,15,all,0.0,0,0.25,1,0,A3e,4214,-478.68209245492096,-0.11359328249998124,0.33056478405315615,2807,-363.4392976408035,-0.12947605900990505,1407,-115.24279481411749,-0.08190674826874021,-479.9389580503482,,,False
M1-ldnny-f1-sl0-b0.25-T1rr5-Rchand-A3e,1,ldnny,1.0,0,0.25,3,2,A3e,4576,-584.1034693686365,-0.12764498893545378,0.16302447552447552,2762,-357.79775341177947,-0.12954299544235318,1814,-226.30571595685694,-0.12475508046133238,-604.8102345697199,,,False
M15-ldnny-f0-sl0-b0-T1rr5-Rchand-A3e,15,ldnny,0.0,0,0.0,3,2,A3e,3366,-413.3319054940433,-0.12279616919014953,0.22341057635175282,2247,-291.34241982845424,-0.12965839778747407,1119,-121.98948566558916,-0.10901651980839067,-417.0383534478287,,,False
M5-nyam-f0-sl0-b0.25-T1m15k2-Rsess-A3e,5,nyam,0.0,0,0.25,1,0,A3e,3895,-539.1899798806627,-0.13843131704253214,0.26726572528883186,2544,-330.3242148194669,-0.12984442406425584,1351,-208.8657650611959,-0.15460086236950105,-555.3270779621686,,,False
