si,side,attempt,sig_j,entry_j,entry,sl,risk,t1,t1_fallback,t1_hit,exit_j,exit_px,r,mfe_px,mae_px,reason,entry_ts,exit_ts,sig_ts,sess_date,year,mfe_r,mae_r,rr_t1_planned,ny_hour,r_refined
51,1,1,2941483,2941484,1229.282,1228.721,0.7909999999999218,1234.298,0,1,2941607,1229.282,4.782300884956303,5.180000000000064,0.16099999999983083,3,2016-03-15 11:28:00-04:00,2016-03-15 13:31:00-04:00,2016-03-15 11:27:00-04:00,2016-03-15,2016,6.548672566372409,0.20353982300865583,6.341340075854074,11,2.8798988622000805
52,-1,1,2943019,2943020,1240.839,1244.089,3.48,1228.341,0,0,2943021,1244.089,-1.0,1.2899999999999636,3.9809999999999945,1,2016-03-16 14:04:00-04:00,2016-03-16 14:05:00-04:00,2016-03-16 14:03:00-04:00,2016-03-16,2016,0.3706896551724033,1.1439655172413778,3.5913793103448413,14,-1.0
52,-1,2,2943023,2943024,1244.489,1246.359,2.099999999999891,1228.341,0,0,2943026,1246.359,-1.0,0.8500000000001364,2.339999999999918,1,2016-03-16 14:08:00-04:00,2016-03-16 14:10:00-04:00,2016-03-16 14:07:00-04:00,2016-03-16,2016,0.40476190476199075,1.1142857142857332,7.689523809524275,14,-1.0
53,-1,1,2943799,2943800,1265.211,1266.031,1.0499999999999363,1255.962,0,0,2943801,1266.031,-1.0,0.0,1.400000000000091,1,2016-03-17 04:04:00-04:00,2016-03-17 04:05:00-04:00,2016-03-17 04:03:00-04:00,2016-03-17,2016,0.0,1.333333333333501,8.808571428571986,4,-1.0
53,-1,2,2943803,2943804,1266.791,1267.528,0.96700000000008,1255.962,0,0,2943804,1267.528,-1.0,0.08999999999991815,0.887000000000171,1,2016-03-17 04:08:00-04:00,2016-03-17 04:08:00-04:00,2016-03-17 04:07:00-04:00,2016-03-17,2016,0.0930713547051817,0.9172699069287462,11.198552223370275,4,-1.0
54,1,1,2945251,2945252,1254.342,1252.869,1.7030000000001837,1261.342,0,0,2945391,1252.869,-1.0,0.987999999999829,1.9010000000000673,1,2016-03-18 05:16:00-04:00,2016-03-18 07:35:00-04:00,2016-03-18 05:15:00-04:00,2016-03-18,2016,0.5801526717555622,1.1162654139752568,4.11039342337008,5,-1.0
54,1,2,2945397,2945398,1252.429,1251.291,1.3680000000001473,1255.33,0,0,2945402,1251.291,-1.0,0.1009999999998854,1.1410000000000764,1,2016-03-18 07:42:00-04:00,2016-03-18 07:46:00-04:00,2016-03-18 07:41:00-04:00,2016-03-18,2016,0.07383040935663343,0.8340643274853461,2.120614035087374,7,-1.0
55,1,1,2946428,2946429,1246.259,1244.849,1.6400000000000818,1253.35,0,0,2946451,1244.849,-1.0,0.7709999999999582,3.910000000000082,1,2016-03-21 01:53:00-04:00,2016-03-21 02:15:00-04:00,2016-03-21 01:52:00-04:00,2016-03-21,2016,0.4701219512194632,2.3841463414633455,4.323780487804598,1,-1.0
55,1,2,2946457,2946458,1242.171,1240.571,1.8300000000001364,1253.35,0,0,2947331,1243.85,0.7918032786883891,7.009999999999991,1.3800000000001091,5,2016-03-21 02:22:00-04:00,2016-03-21 16:55:00-04:00,2016-03-21 02:21:00-04:00,2016-03-21,2016,3.8306010928958845,0.7540983606557411,6.108743169398375,2,0.7918032786883891
56,-1,1,2947932,2947933,1258.449,1260.24,2.02099999999994,1243.939,0,0,2948711,1248.34,4.888174171202595,14.029999999999973,1.2419999999999618,5,2016-03-22 03:57:00-04:00,2016-03-22 16:55:00-04:00,2016-03-22 03:56:00-04:00,2016-03-22,2016,6.942107867392573,0.6145472538347346,7.179614052449491,3,4.888174171202595
57,1,1,2949071,2949072,1242.2,1241.328,1.102000000000071,1245.892,0,0,2949074,1241.328,-1.0,0.14999999999986358,1.081000000000131,1,2016-03-22 23:56:00-04:00,2016-03-22 23:58:00-04:00,2016-03-22 23:55:00-04:00,2016-03-23,2016,0.1361161524499582,0.980943738657043,3.350272232304691,23,-1.0
57,1,2,2949075,2949076,1241.72,1241.119,0.8310000000001128,1245.892,0,0,2949083,1241.119,-1.0,0.7100000000000364,2.9190000000000964,1,2016-03-23 00:00:00-04:00,2016-03-23 00:07:00-04:00,2016-03-22 23:59:00-04:00,2016-03-23,2016,0.8543922984355475,3.5126353790610114,5.020457280384428,0,-1.0
58,1,1,2950641,2950642,1213.359,1212.16,1.4289999999998417,1220.089,0,1,2951471,1217.089,4.128761371588993,10.373000000000047,0.7010000000000218,4,2016-03-24 03:06:00-04:00,2016-03-24 16:55:00-04:00,2016-03-24 03:05:00-04:00,2016-03-24,2016,7.258922323303846,0.4905528341498247,4.7095871238633755,3,2.1938418474460155
59,1,1,2951618,2951619,1209.14,1208.068,1.3020000000001164,1215.2,0,1,2952851,1221.429,5.434562211981045,13.919999999999845,0.39000000000010004,4,2016-03-27 20:23:00-04:00,2016-03-28 16:55:00-04:00,2016-03-27 20:22:00-04:00,2016-03-28,2016,10.691244239630262,0.2995391705069625,4.6543778801838736,20,2.1505376344083884
60,-1,1,2953765,2953766,1227.049,1228.859,2.0399999999999454,1218.108,0,0,2953956,1228.859,-1.0,4.857999999999947,7.221000000000004,1,2016-03-29 09:10:00-04:00,2016-03-29 12:20:00-04:00,2016-03-29 09:09:00-04:00,2016-03-29,2016,2.3813725490196456,3.539705882353038,4.382843137255034,9,-1.0
60,-1,2,2953959,2953960,1236.049,1237.57,1.7509999999999581,1225.589,0,0,2953971,1237.57,-1.0,2.007000000000062,3.828999999999951,1,2016-03-29 12:24:00-04:00,2016-03-29 12:35:00-04:00,2016-03-29 12:23:00-04:00,2016-03-29,2016,1.1462021701885265,2.1867504283266945,5.973729297544424,12,-1.0
63,1,1,2957887,2957890,1218.92,1217.019,2.1310000000000673,1232.15,0,0,2957911,1217.019,-1.0,2.3579999999999472,3.00200000000018,1,2016-04-01 08:54:00-04:00,2016-04-01 09:15:00-04:00,2016-04-01 08:51:00-04:00,2016-04-01,2016,1.1065227592678897,1.4087282965744183,6.208352885968841,8,-1.0
63,1,2,2957918,2957919,1214.399,1213.078,1.5509999999999127,1232.959,0,0,2957956,1213.078,-1.0,3.93100000000004,1.5509999999999309,1,2016-04-01 09:23:00-04:00,2016-04-01 10:00:00-04:00,2016-04-01 09:22:00-04:00,2016-04-01,2016,2.5344938749195753,1.0000000000000118,11.966473243069773,9,-1.0
65,-1,1,2959951,2959952,1223.618,1224.099,0.7109999999999945,1214.729,0,0,2959981,1224.099,-1.0,1.538000000000011,0.58400000000006,1,2016-04-04 21:17:00-04:00,2016-04-04 21:46:00-04:00,2016-04-04 21:16:00-04:00,2016-04-05,2016,2.163150492264448,0.8213783403657728,12.5021097046413,21,-1.0
65,-1,2,2959989,2959990,1224.581,1225.429,1.0780000000001837,1214.729,0,0,2959993,1225.429,-1.0,0.09199999999987085,1.0570000000000164,1,2016-04-04 21:55:00-04:00,2016-04-04 21:58:00-04:00,2016-04-04 21:54:00-04:00,2016-04-05,2016,0.08534322820023671,0.9805194805193286,9.139146567716312,21,-1.0
67,-1,1,2963176,2963177,1234.831,1235.919,1.3180000000001928,1227.259,0,0,2963182,1235.919,-1.0,0.7009999999997945,1.2180000000000746,1,2016-04-07 05:02:00-04:00,2016-04-07 05:07:00-04:00,2016-04-07 05:01:00-04:00,2016-04-07,2016,0.5318664643396752,0.924127465857281,5.745068285279804,5,-1.0
67,-1,2,2963186,2963187,1237.989,1239.23,1.4709999999999854,1227.259,0,0,2963189,1239.23,-1.0,0.2980000000000018,1.4500000000000455,1,2016-04-07 05:12:00-04:00,2016-04-07 05:14:00-04:00,2016-04-07 05:11:00-04:00,2016-04-07,2016,0.20258327668253215,0.9857239972808021,7.294357579877719,5,-1.0
69,-1,1,2965282,2965283,1245.389,1247.462,2.3030000000000928,1239.369,0,0,2965310,1247.462,-1.0,0.7569999999998345,2.25,1,2016-04-10 18:08:00-04:00,2016-04-10 18:35:00-04:00,2016-04-10 18:07:00-04:00,2016-04-11,2016,0.3287016934432497,0.9769865392965303,2.61398176291782,18,-1.0
69,-1,2,2965312,2965313,1246.599,1247.88,1.5110000000001764,1239.059,0,0,2965471,1247.88,-1.0,2.6799999999998363,1.9300000000000637,1,2016-04-10 18:38:00-04:00,2016-04-10 21:16:00-04:00,2016-04-10 18:37:00-04:00,2016-04-11,2016,1.7736598279282088,1.2772998014558825,4.990072799469942,18,-1.0
70,-1,1,2966656,2966657,1258.59,1259.11,0.7499999999999818,1254.179,0,0,2966723,1259.11,-1.0,2.5109999999999673,0.7400000000000091,1,2016-04-11 18:02:00-04:00,2016-04-11 19:08:00-04:00,2016-04-11 18:01:00-04:00,2016-04-12,2016,3.3480000000000376,0.9866666666667028,5.8813333333332505,18,-1.0
70,-1,2,2966728,2966729,1259.33,1259.93,0.8300000000001364,1256.079,0,1,2967204,1259.33,2.8563855421681827,6.278999999999996,0.06899999999995998,3,2016-04-11 19:14:00-04:00,2016-04-12 03:09:00-04:00,2016-04-11 19:13:00-04:00,2016-04-12,2016,7.565060240962608,0.08313253012042005,3.916867469878846,19,1.6813253012045288
70,-1,2,2967262,2967263,1259.629,1260.879,1.48,1253.051,0,0,2967271,1260.879,-1.0,0.7169999999998709,1.7610000000001946,1,2016-04-12 04:08:00-04:00,2016-04-12 04:16:00-04:00,2016-04-12 04:07:00-04:00,2016-04-12,2016,0.4844594594593722,1.1898648648649963,4.4445945945945775,4,-1.0
71,1,1,2968470,2968471,1248.412,1247.832,0.8099999999999272,1253.41,0,0,2968526,1247.832,-1.0,1.219000000000051,1.2609999999999673,1,2016-04-13 01:16:00-04:00,2016-04-13 02:11:00-04:00,2016-04-13 01:15:00-04:00,2016-04-13,2016,1.5049382716051363,1.5567901234568895,6.170370370370983,1,-1.0
71,1,2,2968529,2968530,1248.158,1247.151,1.2369999999998345,1253.41,0,0,2968553,1247.151,-1.0,1.1740000000002055,1.240000000000009,1,2016-04-13 02:15:00-04:00,2016-04-13 02:38:00-04:00,2016-04-13 02:14:00-04:00,2016-04-13,2016,0.9490703314473425,1.0024252223121868,4.245755860954635,2,-1.0
72,1,1,2969559,2969560,1235.059,1229.309,5.98,1242.2,0,0,2969626,1229.309,-1.0,1.1410000000000764,5.820999999999913,1,2016-04-13 20:25:00-04:00,2016-04-13 21:31:00-04:00,2016-04-13 20:24:00-04:00,2016-04-14,2016,0.19080267558529704,0.9734113712374435,1.1941471571906481,20,-1.0
72,1,2,2969628,2969629,1230.861,1229.029,2.0620000000001073,1242.2,0,1,2970365,1230.861,4.287681862269395,13.18899999999985,0.6420000000000528,3,2016-04-13 21:34:00-04:00,2016-04-14 09:50:00-04:00,2016-04-13 21:33:00-04:00,2016-04-14,2016,6.396217264791059,0.3113482056256156,5.499030067894933,21,2.6379728419009147
72,1,2,2970366,2970367,1232.92,1230.589,2.561000000000131,1240.56,0,0,2970430,1230.589,-1.0,2.0289999999999964,2.678000000000111,1,2016-04-14 09:52:00-04:00,2016-04-14 10:55:00-04:00,2016-04-14 09:51:00-04:00,2016-04-14,2016,0.7922686450604813,1.045685279187807,2.983209683717096,9,-1.0
74,-1,1,2972176,2972177,1236.02,1236.929,1.1390000000001055,1231.719,0,0,2972185,1236.929,-1.0,1.6610000000000582,0.9400000000000546,1,2016-04-17 18:02:00-04:00,2016-04-17 18:10:00-04:00,2016-04-17 18:01:00-04:00,2016-04-18,2016,1.4582967515363514,0.8252853380157749,3.7761194029846643,18,-1.0
74,-1,2,2972204,2972205,1238.419,1239.324,1.1349999999999727,1233.348,0,0,2972313,1239.324,-1.0,3.259999999999991,0.9699999999997999,1,2016-04-17 18:30:00-04:00,2016-04-17 20:18:00-04:00,2016-04-17 18:29:00-04:00,2016-04-18,2016,2.8722466960353032,0.8546255506606372,4.467841409691861,18,-1.0
75,1,1,2973658,2973660,1229.489,1227.88,1.8389999999999236,1233.039,0,0,2973704,1227.88,-1.0,0.7300000000000182,1.8400000000001455,1,2016-04-18 19:45:00-04:00,2016-04-18 20:29:00-04:00,2016-04-18 19:43:00-04:00,2016-04-19,2016,0.39695486677544783,1.000543773790224,1.930396954866831,19,-1.0
75,1,2,2973704,2973705,1228.55,1227.649,1.1310000000000673,1231.93,0,1,2974930,1250.121,6.00194518125527,28.028999999999996,0.7110000000000127,4,2016-04-18 20:30:00-04:00,2016-04-19 16:55:00-04:00,2016-04-18 20:29:00-04:00,2016-04-19,2016,24.782493368698788,0.6286472148540853,2.9885057471263554,20,1.2908930150309175
76,-1,1,2975147,2975148,1256.489,1257.94,1.6810000000000218,1249.989,0,1,2976310,1243.73,4.4745984533015495,14.160000000000082,0.32199999999988904,4,2016-04-19 21:33:00-04:00,2016-04-20 16:55:00-04:00,2016-04-19 21:32:00-04:00,2016-04-20,2016,8.42355740630571,0.19155264723372092,3.8667459845329657,21,1.796549672813778
77,-1,1,2976824,2976825,1258.071,1259.019,1.1780000000000928,1246.861,0,0,2976826,1259.019,-1.0,0.2300000000000182,1.1880000000001019,1,2016-04-21 02:30:00-04:00,2016-04-21 02:31:00-04:00,2016-04-21 02:29:00-04:00,2016-04-21,2016,0.1952461799660442,1.0084889643463568,9.516129032257153,2,-1.0
77,-1,2,2976847,2976848,1258.602,1259.86,1.4879999999998108,1246.861,0,0,2976871,1259.86,-1.0,0.9610000000000127,1.477999999999838,1,2016-04-21 02:53:00-04:00,2016-04-21 03:16:00-04:00,2016-04-21 02:52:00-04:00,2016-04-21,2016,0.645833333333424,0.9932795698924907,7.890456989248305,2,-1.0
78,1,1,2978621,2978622,1242.222,1240.759,1.6929999999999654,1247.879,0,0,2978631,1240.759,-1.0,1.7380000000000564,1.9629999999999654,1,2016-04-22 09:27:00-04:00,2016-04-22 09:36:00-04:00,2016-04-22 09:26:00-04:00,2016-04-22,2016,1.0265800354401016,1.1594802126402868,3.3414057885410755,9,-1.0
78,1,2,2978634,2978635,1241.58,1240.179,1.63099999999984,1247.879,0,0,2978749,1240.179,-1.0,3.711999999999989,2.7690000000000055,1,2016-04-22 09:40:00-04:00,2016-04-22 11:34:00-04:00,2016-04-22 09:39:00-04:00,2016-04-22,2016,2.275904353157789,1.69773145309643,3.86204782342158,9,-1.0
80,-1,1,2981381,2981382,1243.289,1244.879,1.8199999999999181,1231.298,0,0,2981830,1243.639,-0.318681318681283,3.8910000000000764,0.8109999999999218,5,2016-04-26 09:27:00-04:00,2016-04-26 16:55:00-04:00,2016-04-26 09:26:00-04:00,2016-04-26,2016,2.137912087912226,0.44560439560437265,6.588461538461827,9,-0.318681318681283
81,-1,1,2981990,2981993,1245.689,1246.19,0.7309999999999763,1242.309,0,0,2982039,1246.19,-1.0,1.1180000000001655,0.8209999999999127,1,2016-04-26 20:38:00-04:00,2016-04-26 21:24:00-04:00,2016-04-26 20:35:00-04:00,2016-04-27,2016,1.5294117647061582,1.1231190150477965,4.623803009576222,20,-1.0
81,-1,2,2982041,2982042,1245.751,1246.729,1.2080000000000655,1242.309,0,0,2982371,1246.729,-1.0,3.0219999999999345,1.5489999999999782,1,2016-04-26 21:27:00-04:00,2016-04-27 02:56:00-04:00,2016-04-26 21:26:00-04:00,2016-04-27,2016,2.501655629138883,1.282284768211833,2.8493377483442224,21,-1.0
82,1,1,2983511,2983512,1238.88,1237.692,1.4180000000001018,1245.97,0,1,2984590,1266.32,7.70803949224197,30.70999999999981,0.27100000000018554,4,2016-04-27 22:57:00-04:00,2016-04-28 16:55:00-04:00,2016-04-27 22:56:00-04:00,2016-04-28,2016,21.657263751761356,0.1911142454161961,4.9999999999995834,22,12.222143864597092
83,-1,1,2984809,2984810,1274.342,1276.224,2.1119999999998345,1264.871,0,0,2984821,1276.224,-1.0,1.3830000000000382,2.418999999999869,1,2016-04-28 21:35:00-04:00,2016-04-28 21:46:00-04:00,2016-04-28 21:34:00-04:00,2016-04-29,2016,0.6548295454546149,1.1453598484848762,4.4843750000003535,21,-1.0
83,-1,2,2984821,2984822,1275.531,1276.761,1.4600000000000182,1264.871,0,0,2984877,1276.761,-1.0,2.201999999999998,1.2390000000000327,1,2016-04-28 21:47:00-04:00,2016-04-28 22:42:00-04:00,2016-04-28 21:46:00-04:00,2016-04-29,2016,1.5082191780821717,0.8486301369863133,7.301369863013508,21,-1.0
84,-1,1,2986664,2986665,1297.229,1298.119,1.1199999999998727,1293.91,0,0,2986666,1298.119,-1.0,0.008000000000038199,2.18100000000004,1,2016-05-02 05:30:00-04:00,2016-05-02 05:31:00-04:00,2016-05-02 05:29:00-04:00,2016-05-02,2016,0.007142857142892061,1.9473214285716858,2.9633928571431585,5,-1.0
84,-1,2,2986671,2986672,1298.712,1299.892,1.4100000000000636,1293.91,0,0,2986682,1299.892,-1.0,0.1610000000000582,1.20900000000006,1,2016-05-02 05:37:00-04:00,2016-05-02 05:47:00-04:00,2016-05-02 05:36:00-04:00,2016-05-02,2016,0.11418439716315669,0.8574468085106421,3.4056737588650288,5,-1.0
85,1,1,2988355,2988356,1285.791,1284.579,1.441999999999989,1299.242,0,0,2988373,1284.579,-1.0,1.2789999999999964,1.83199999999988,1,2016-05-03 10:42:00-04:00,2016-05-03 10:59:00-04:00,2016-05-03 10:41:00-04:00,2016-05-03,2016,0.8869625520110999,1.27045769764209,9.32801664355071,10,-1.0
85,1,2,2988376,2988377,1283.949,1282.172,2.0070000000000436,1299.242,0,0,2988729,1286.41,1.1116093672147305,6.910999999999831,0.9400000000000546,5,2016-05-03 11:03:00-04:00,2016-05-03 16:55:00-04:00,2016-05-03 11:02:00-04:00,2016-05-03,2016,3.4434479322370106,0.4683607374190504,7.6198305929245445,11,1.1116093672147305
86,1,1,2988957,2988959,1282.06,1280.899,1.3910000000000582,1287.709,0,0,2988984,1280.899,-1.0,0.8300000000001546,1.2010000000000218,1,2016-05-03 21:45:00-04:00,2016-05-03 22:10:00-04:00,2016-05-03 21:43:00-04:00,2016-05-04,2016,0.5966930265996548,0.8634076204169457,4.061107117181796,21,-1.0
86,1,2,2988988,2988989,1280.42,1279.649,1.0010000000001855,1287.709,0,0,2989081,1279.649,-1.0,2.5,1.0610000000001492,1,2016-05-03 22:15:00-04:00,2016-05-03 23:47:00-04:00,2016-05-03 22:14:00-04:00,2016-05-04,2016,2.4975024975020346,1.0599400599400126,7.28171828171692,22,-1.0
87,1,1,2991283,2991284,1270.338,1268.789,1.7789999999999782,1276.79,0,1,2991488,1278.08,3.642495784148437,7.831000000000131,0.8589999999999236,4,2016-05-05 13:31:00-04:00,2016-05-05 16:55:00-04:00,2016-05-05 13:30:00-04:00,2016-05-05,2016,4.401911186059712,0.4828555368184003,3.62675660483422,13,1.6840921866217176
88,-1,1,2992366,2992367,1290.959,1294.329,3.599999999999891,1277.19,0,0,2992591,1294.329,-1.0,8.228000000000065,3.530999999999949,1,2016-05-06 08:34:00-04:00,2016-05-06 12:18:00-04:00,2016-05-06 08:33:00-04:00,2016-05-06,2016,2.285555555555643,0.9808333333333489,3.8247222222223396,8,-1.0
88,-1,2,2992597,2992598,1294.028,1294.49,0.6919999999999891,1282.731,0,0,2992615,1294.49,-1.0,1.5989999999999327,1.3520000000000891,1,2016-05-06 12:25:00-04:00,2016-05-06 12:42:00-04:00,2016-05-06 12:24:00-04:00,2016-05-06,2016,2.3106936416184363,1.9537572254336857,16.325144508670814,12,-1.0
89,1,1,2993619,2993620,1274.359,1273.632,0.9569999999998617,1282.32,0,0,2993642,1273.632,-1.0,0.6510000000000673,0.7579999999998108,1,2016-05-09 06:27:00-04:00,2016-05-09 06:49:00-04:00,2016-05-09 06:26:00-04:00,2016-05-09,2016,0.6802507836992282,0.792058516196364,8.31870428422274,6,-1.0
89,1,2,2993643,2993644,1274.238,1273.601,0.8669999999999436,1282.32,0,0,2993674,1273.601,-1.0,1.7429999999999382,1.897000000000162,1,2016-05-09 06:51:00-04:00,2016-05-09 07:21:00-04:00,2016-05-09 06:50:00-04:00,2016-05-09,2016,2.0103806228374297,2.188004613610479,9.321799307958946,6,-1.0
90,1,1,2994389,2994390,1260.6,1259.769,1.0609999999999036,1265.02,0,0,2994419,1259.769,-1.0,1.6300000000001091,0.8809999999998581,1,2016-05-09 20:18:00-04:00,2016-05-09 20:47:00-04:00,2016-05-09 20:17:00-04:00,2016-05-10,2016,1.5362865221491586,0.8303487276153989,4.165881244109778,20,-1.0
90,1,2,2994420,2994421,1260.219,1259.419,1.0299999999999545,1265.02,0,1,2995235,1260.219,3.505631067961266,7.610999999999876,0.8700000000001182,3,2016-05-09 20:49:00-04:00,2016-05-10 10:23:00-04:00,2016-05-09 20:48:00-04:00,2016-05-10,2016,7.389320388349721,0.8446601941749093,4.661165048543828,20,2.1072815533981175
90,1,2,2995243,2995244,1258.889,1256.809,2.3099999999999272,1265.008,0,1,2995627,1266.061,2.640519480519615,10.570000000000164,1.0889999999999418,4,2016-05-10 10:32:00-04:00,2016-05-10 16:55:00-04:00,2016-05-10 10:31:00-04:00,2016-05-10,2016,4.575757575757791,0.4714285714285611,2.648917748917894,10,1.2248917748918442
91,-1,1,2995855,2995856,1269.438,1270.118,0.9099999999998363,1265.838,0,0,2995873,1270.118,-1.0,0.6600000000000819,0.8139999999998508,1,2016-05-10 21:44:00-04:00,2016-05-10 22:01:00-04:00,2016-05-10 21:43:00-04:00,2016-05-11,2016,0.7252747252749457,0.8945054945054915,3.9560439560448177,21,-1.0
91,-1,2,2995877,2995878,1270.278,1271.129,1.0809999999998854,1265.838,0,0,2996021,1271.129,-1.0,1.1400000000001,0.9700000000000273,1,2016-05-10 22:06:00-04:00,2016-05-11 00:29:00-04:00,2016-05-10 22:05:00-04:00,2016-05-11,2016,1.0545790934322117,0.8973172987975302,4.107308048104094,22,-1.0
92,-1,1,2997967,2997968,1279.859,1280.87,1.2409999999999672,1265.562,0,1,2998387,1263.442,11.676873489121986,18.269999999999982,0.19100000000003092,4,2016-05-12 09:56:00-04:00,2016-05-12 16:55:00-04:00,2016-05-12 09:55:00-04:00,2016-05-12,2016,14.721998388396829,0.1539081385979339,11.520547945205804,9,5.5749395648672
94,-1,1,3000029,3000030,1278.521,1279.45,1.1590000000000873,1272.409,0,0,3000254,1279.45,-1.0,2.83199999999988,1.2799999999999727,1,2016-05-15 22:18:00-04:00,2016-05-16 02:02:00-04:00,2016-05-15 22:17:00-04:00,2016-05-16,2016,2.4434857635890137,1.104400345125001,5.273511647971866,22,-1.0
94,-1,2,3000258,3000259,1279.321,1279.889,0.7979999999999836,1275.689,0,0,3000261,1279.889,-1.0,0.13199999999983447,0.59699999999998,1,2016-05-16 02:07:00-04:00,2016-05-16 02:09:00-04:00,2016-05-16 02:06:00-04:00,2016-05-16,2016,0.16541353383438243,0.74812030075187,4.551378446115174,2,-1.0
95,1,1,3001795,3001796,1270.109,1269.069,1.2699999999999636,1280.22,0,1,3002527,1279.371,7.646614173228658,12.082000000000107,0.8799999999998818,4,2016-05-17 04:44:00-04:00,2016-05-17 16:55:00-04:00,2016-05-17 04:43:00-04:00,2016-05-17,2016,9.51338582677201,0.6929133858266984,7.961417322834955,4,3.799606299212748
96,1,1,3003440,3003441,1268.148,1266.558,1.8199999999999181,1275.561,0,1,3003733,1268.148,3.1320879120880574,7.932000000000016,0.3889999999998963,3,2016-05-18 09:09:00-04:00,2016-05-18 14:01:00-04:00,2016-05-18 09:08:00-04:00,2016-05-18,2016,4.358241758241963,0.21373626373621638,4.073076923077112,9,1.9101648351649236
96,1,1,3003740,3003741,1268.219,1264.75,3.699000000000051,1273.449,0,0,3003747,1264.75,-1.0,0.03099999999994907,3.9290000000000873,1,2016-05-18 14:09:00-04:00,2016-05-18 14:15:00-04:00,2016-05-18 14:08:00-04:00,2016-05-18,2016,0.008380643417125883,1.0621789672884654,1.4138956474722753,14,-1.0
96,1,2,3003753,3003755,1264.109,1260.388,3.9510000000000036,1273.449,0,0,3003797,1260.388,-1.0,0.7609999999999673,3.980000000000018,1,2016-05-18 14:23:00-04:00,2016-05-18 15:05:00-04:00,2016-05-18 14:21:00-04:00,2016-05-18,2016,0.19260946595797684,1.00733991394584,2.3639584915211684,14,-1.0
